Artist,Total,Today,1M,2M,3M,4M,5M
Michael Patrick Kelly,"1,213,112",0,0,0,0,0,0
LEA,"1,212,735",0,0,0,0,0,0
Vald,"1,210,975",619,0,0,0,0,0
Cher,"1,206,600",0,0,0,0,0,0
Ghost,"1,206,113",0,0,0,0,0,0
Model,"1,204,445",61,0,0,0,0,0
Timati,"1,202,162",0,0,0,0,0,0
John Sinclair,"1,202,066",0,0,0,0,0,0
Alice Merton,"1,197,539",0,1,0,0,0,0
Nicki Minaj,"1,194,427",0,0,0,0,0,0
J. Karjalainen,"1,193,423",210,1,0,0,0,0
Duran Duran,"1,191,711",0,0,0,0,0,0
Dolly Parton,"1,190,842",0,0,0,0,0,0
Haim,"1,185,990",0,0,0,0,0,0
Herbert Groenemeyer,"1,183,737",916,0,0,0,0,0
Vladimir Vysotsky,"1,182,120",197,0,0,0,0,0
Мот,"1,181,423","2,138",0,0,0,0,0
Blink-182,"1,180,370",277,0,0,0,0,0
Pablo López,"1,174,721",0,0,0,0,0,0
Olivia Rodrigo,"1,174,338",0,0,0,0,0,0
Dermot Kennedy,"1,174,232",0,0,0,0,0,0
Carpenters,"1,168,591",525,0,0,0,0,0
BLACKPINK,"1,164,428",0,0,0,0,0,0
Marracash,"1,162,851",0,0,0,0,0,0
Ennio Morricone,"1,155,651",0,0,0,0,0,0
Gölä,"1,153,930",0,0,0,0,0,0
Mabel Matiz,"1,153,141",92,0,0,0,0,0
Marteria,"1,150,597",0,0,0,0,0,0
Udo Juergens,"1,150,495","2,553",0,0,0,0,0
Ibrahim Maalouf,"1,149,403",0,0,0,0,0,0
Alligatoah,"1,145,780",0,0,0,0,0,0
Deolinda,"1,142,094",388,0,0,0,0,0
Coez,"1,139,700",0,0,0,0,0,0
Clueso,"1,138,089",0,0,0,0,0,0
Bernhoft,"1,136,114",0,0,0,0,0,0
Monatik,"1,133,922",0,0,0,0,0,0
Ramin Djawadi,"1,133,294",0,0,0,0,0,0
Jason Derülo,"1,131,946",0,0,0,0,0,0
Kid Ink,"1,130,634",0,0,0,0,0,0
Giovanni Zarrella,"1,125,734",0,0,0,0,0,0
Santana,"1,125,718",0,0,0,0,0,0
Björk,"1,124,061",0,0,0,0,0,0
Ария,"1,123,171",575,1,0,0,0,0
Francesco Renga,"1,120,601",0,0,0,0,0,0
Наутилус Помпилиус,"1,119,900",402,0,0,0,0,0
Sergio Dalma,"1,119,577",0,0,0,0,0,0
Mannarino,"1,116,950",0,0,0,0,0,0
Michel Sardou,"1,114,863","1,806",0,0,0,0,0
Dadju,"1,114,523",0,0,0,0,0,0
Kortez,"1,113,538",486,0,0,0,0,0
Antonio Orozco,"1,103,889",0,0,0,0,0,0
Stormzy,"1,101,447",0,0,0,0,0,0
Dido,"1,100,150",0,0,0,0,0,0
Iowa,"1,097,461","1,597",1,0,0,0,0
Negrita,"1,095,497",0,0,0,0,0,0
Gestört aber GeiL,"1,090,387",0,0,0,0,0,0
Kaaris,"1,088,657",0,0,0,0,0,0
Enya,"1,087,543",0,0,0,0,0,0
Tiësto,"1,086,763",0,0,0,0,0,0
Subsonica,"1,083,960",0,0,0,0,0,0
Die Ärzte,"1,083,451",0,0,0,0,0,0
Barbra Streisand,"1,082,237",0,0,0,0,0,0
Vama Veche,"1,081,006",218,1,0,0,0,0
Sportfreunde Stiller,"1,080,221",0,0,0,0,0,0
Petra Marklund,"1,079,924",366,1,0,0,0,0
Jason Mraz,"1,078,728",293,0,0,0,0,0
b.u.g. mafia,"1,078,697",523,0,0,0,0,0
Joe Cocker,"1,077,910",0,0,0,0,0,0
Black M,"1,074,376",0,0,0,0,0,0
Boombox,"1,072,053",0,0,0,0,0,0
Tom Walker,"1,070,499",0,1,0,0,0,0
Ghali,"1,069,851",0,0,0,0,0,0
Boris Grebenshchikov,"1,069,103","1,266",0,0,0,0,0
Chinaski,"1,066,810",0,0,0,0,0,0
Tame Impala,"1,063,018",0,0,0,0,0,0
The Chemical Brothers,"1,061,682",0,0,0,0,0,0
Bob Marley,"1,060,821",0,1,0,0,0,0
Elka,"1,060,188","1,368",0,0,0,0,0
Ночные Снайперы,"1,060,107",0,0,0,0,0,0
ONUKA,"1,059,495",0,0,0,0,0,0
Alanis Morissette,"1,059,112",0,0,0,0,0,0
Елена Темникова,"1,057,780",871,0,0,0,0,0
The Kelly Family,"1,055,379",0,0,0,0,0,0
Kasabian,"1,054,265",0,0,0,0,0,0
Rytmus,"1,042,119",0,0,0,0,0,0
Александр Розенбаум,"1,041,133",0,1,0,0,0,0
Jungle,"1,038,535",0,0,0,0,0,0
La Oreja de Van Gogh,"1,029,111",774,0,0,0,0,0
Eddy Mitchell,"1,027,075",0,0,0,0,0,0
Freya Ridings,"1,026,941",0,0,0,0,0,0
M. Pokora,"1,025,711",0,0,0,0,0,0
Vampire Weekend,"1,024,833",244,0,0,0,0,0
Claude Nougaro,"1,024,555",0,0,0,0,0,0
Marit Larsen,"1,022,668",0,0,0,0,0,0
Paul Simon,"1,018,820",106,0,0,0,0,0
EAV,"1,018,777",697,0,0,0,0,0
Jaromír Nohavica,"1,017,994",249,0,0,0,0,0
Gülşen,"1,017,319",99,0,0,0,0,0
Монеточка,"1,013,198",0,0,0,0,0,0
Lindemann,"1,008,947",0,0,0,0,0,0
Mehmet Erdem,"1,007,744",98,0,0,0,0,0
Antonis Remos & Marinela,"1,006,531",249,1,0,0,0,0
Lizzo,"1,005,795",0,0,0,0,0,0
Robin and the Backstabbers,"1,005,643",35,0,0,0,0,0
Keith Jarrett,"1,004,454",0,0,0,0,0,0
Paktofonika,"1,004,210",0,1,0,0,0,0
Koray Avcı,"1,003,651",87,0,0,0,0,0
Chiara,"999,406",933,0,0,0,0,0
Kaspiyskiy Gruz,"999,268",0,0,0,0,0,0
Agust D,"998,157",0,0,0,0,0,0
James,"995,488","2,339",0,0,0,0,0
Kungs,"993,891",0,0,0,0,0,0
Robin Thicke,"991,413",0,0,0,0,0,0
DJ Khaled,"991,243",0,0,0,0,0,0
Simple Minds,"990,741",0,0,0,0,0,0
Rea Garvey,"990,028",0,0,0,0,0,0
John Newman,"989,880",0,0,0,0,0,0
Bazart,"987,384",575,0,0,0,0,0
Chris Rea,"986,914","1,449",0,0,0,0,0
The Broken Circle Breakdown Bluegrass Band,"985,056",0,0,0,0,0,0
Bethel Music,"984,100",0,0,0,0,0,0
Annalisa,"981,274",33,0,0,0,0,0
Britney Spears,"981,076",0,0,0,0,0,0
Pur,"978,376",0,0,0,0,0,0
The Offspring,"977,536",0,0,0,0,0,0
Schiller,"972,323",0,0,0,0,0,0
Rick Astley,"970,294",0,0,0,0,0,0
Bibi Blocksberg,"967,247","1,173",0,0,0,0,0
ATEEZ,"966,980","4,450",0,0,0,0,0
Slash,"966,060","6,615",0,0,0,0,0
Zara Larsson,"965,562",0,0,0,0,0,0
UB40,"965,528",0,0,0,0,0,0
Reinhard Mey,"965,309","1,564",0,0,0,0,0
Foals,"963,314",0,0,0,0,0,0
Aurea,"958,152",373,0,0,0,0,0
Guf,"956,164","1,108",0,0,0,0,0
Maria Peszek,"955,507",0,0,0,0,0,0
Seeed,"955,050",0,0,0,0,0,0
Avril Lavigne,"953,257",0,0,0,0,0,0
Beck,"951,371",0,0,0,0,0,0
77 Bombay Street,"949,179","1,311",0,0,0,0,0
Dream Theater,"946,053",0,0,0,0,0,0
2Pac,"942,341",0,0,0,0,0,0
Max Giesinger,"941,964",0,0,0,0,0,0
Gaël Faye,"941,926",0,0,0,0,0,0
Vaiko Eplik,"941,520",154,0,0,0,0,0
The Vamps,"941,004",0,0,0,0,0,0
Eleonora Zouganeli,"938,589",227,0,0,0,0,0
Massive Attack,"938,184",0,0,0,0,0,0
Marvin Gaye,"938,117",0,0,0,0,0,0
Teoman,"936,354",86,0,0,0,0,0
Tony Bennett & Lady Gaga,"935,968",0,0,0,0,0,0
Skryabin,"933,064",0,0,0,0,0,0
Mark Ronson,"932,239",0,0,0,0,0,0
Kontrafakt,"930,955",117,0,0,0,0,0
Adriano Celentano,"928,599",0,0,0,0,0,0
Anna Vissi,"928,147",0,0,0,0,0,0
Faithless,"927,371",560,0,0,0,0,0
Scooter,"924,855",0,0,0,0,0,0
Pashalis Terzis,"916,494",176,0,0,0,0,0
Kim Larsen,"915,642",0,0,0,0,0,0
Kiesza,"915,386",0,0,0,0,0,0
Malika Ayane,"915,021",0,0,0,0,0,0
Amy Wadge,"912,912",0,0,0,0,0,0
Sima Martausová,"912,024",0,0,0,0,0,0
Rúzsa Magdolna,"911,671",0,0,0,0,0,0
Amir,"909,137",0,0,0,0,0,0
Max Gazzè,"905,408",0,0,0,0,0,0
Love of Lesbian,"904,626",753,0,0,0,0,0
JONY,"902,824",86,0,0,0,0,0
Peter Gabriel,"902,459",0,0,0,0,0,0
Levent Yüksel,"902,091",65,0,0,0,0,0
Heimweh,"900,347",0,0,0,0,0,0
Achille Lauro,"900,298",0,0,0,0,0,0
Orchestre Philharmonique de Londres & David Parry,"899,665",188,0,0,0,0,0
Tina Dickow,"898,552",0,0,0,0,0,0
Jacques Brel,"895,854","2,790",0,0,0,0,0
Fabi Silvestri Gazzè,"895,407",818,0,0,0,0,0
Casseurs Flowters,"895,160",140,0,0,0,0,0
Luca Carboni,"894,496",402,0,0,0,0,0
Bushido & Shindy,"891,445",0,0,0,0,0,0
Danny Vera,"889,847",0,0,0,0,0,0
Janine Jansen,"889,800",0,0,0,0,0,0
Power Music Workout,"888,106",0,0,0,0,0,0
Aerosmith,"887,615",0,0,0,0,0,0
Lil Kleine,"885,387",0,0,0,0,0,0
Lissie,"884,343",0,0,0,0,0,0
Bibi und Tina,"882,906",0,0,0,0,0,0
Leonid Agutin,"882,861",974,0,0,0,0,0
Petit Biscuit,"882,423",0,0,0,0,0,0
HammAli & Navai,"881,904",0,0,0,0,0,0
Каста,"877,479",338,0,0,0,0,0
The BossHoss,"875,427",0,0,0,0,0,0
Niska,"874,283",0,0,0,0,0,0
September,"873,542",326,0,0,0,0,0
Laura Närhi,"871,275",222,0,0,0,0,0
KIM,"871,228",0,0,0,0,0,0
De Dijk,"868,795",0,0,0,0,0,0
Splean,"866,897",0,0,0,0,0,0
Siddharta,"866,391",0,0,0,0,0,0
Vamp,"865,627",0,0,0,0,0,0
Aloe Blacc,"865,573",0,0,0,0,0,0
Joan Manuel Serrat,"865,525",621,0,0,0,0,0
C.C.Catch,"863,534",0,0,0,0,0,0
Damien Rice,"862,284",124,0,0,0,0,0
Véronique Sanson,"857,771",0,0,0,0,0,0
Mike Oldfield,"856,682",0,0,0,0,0,0
Smiley,"856,663",0,0,0,0,0,0
Lauren Aquilina,"856,241",138,0,0,0,0,0
Angus & Julia Stone,"855,778",0,0,0,0,0,0
Yann Tiersen,"855,252","1,794",0,0,0,0,0
David Gilmour,"853,239",0,0,0,0,0,0
Izal,"851,182",158,0,0,0,0,0
The Shires,"850,594",0,0,0,0,0,0
Kinder Lieder,"850,356",0,0,0,0,0,0
Hillsong Worship,"847,649",0,0,0,0,0,0
Die drei !!!,"843,612",0,0,0,0,0,0
Ahmet Kaya,"843,461",91,0,0,0,0,0
Irama,"842,517",0,0,0,0,0,0
EXO,"841,452",0,0,0,0,0,0
Bonez MC & Raf Camora,"841,105",0,0,0,0,0,0
Eva Cassidy,"839,246",301,0,0,0,0,0
Deichkind,"838,576",0,0,0,0,0,0
Bligg,"838,132",0,0,0,0,0,0
Aya Nakamura,"837,922",0,0,0,0,0,0
Nothing but Thieves,"835,945",0,0,0,0,0,0
J. Cole,"834,516",0,0,0,0,0,0
Dimitris Mitropanos,"831,651",84,0,0,0,0,0
DAT ADAM,"829,599",0,0,0,0,0,0
Richard Müller,"829,533",0,0,0,0,0,0
MINACELENTANO,"829,112",447,0,0,0,0,0
Maks Korzh,"829,084",0,0,0,0,0,0
RM,"826,944","3,819",0,0,0,0,0
Bonobo,"826,592",0,0,0,0,0,0
Аквариум & Борис Гребенщиков,"825,424",834,0,0,0,0,0
Los Secretos,"824,275",565,0,0,0,0,0
Zaho de Sagazan,"823,756","5,110",0,0,0,0,0
Luke Combs,"823,690",700,0,0,0,0,0
Bigbang,"822,224",488,0,0,0,0,0
Highasakite,"820,916",0,0,0,0,0,0
DJ Hamida,"819,656",0,0,0,0,0,0
Nicole Mitchell,"818,215",0,0,0,0,0,0
Maite Kelly,"817,536",0,0,0,0,0,0
Asaf Avidan,"813,846",0,0,0,0,0,0
#LikeMe Cast,"812,687",172,0,0,0,0,0
Karpe Diem,"812,516",0,0,0,0,0,0
TOMORROW X TOGETHER,"812,294",0,0,0,0,0,0
Пикник,"811,658","1,222",0,0,0,0,0
CC Cowboys,"810,000",319,0,0,0,0,0
ZüriWest,"808,361","1,315",0,0,0,0,0
Gemitaiz,"805,530",0,0,0,0,0,0
Paula Fernandes,"802,731",0,0,0,0,0,0
Sofiane Pamart,"802,312",0,0,0,0,0,0
金光布袋戲,"800,353",0,0,0,0,0,0
Sertab Erener,"800,291",93,0,0,0,0,0
Nik & Jay,"799,832",0,0,0,0,0,0
Francesco Gabbani,"799,024",0,0,0,0,0,0
Sel,"797,660",170,0,0,0,0,0
Snoop Dogg,"796,252",0,0,0,0,0,0
John Williams,"795,110",0,0,0,0,0,0
Raf Camora,"794,819",0,0,0,0,0,0
ANNA ASTI,"794,771",0,0,0,0,0,0
Halott Pénz,"794,666",293,0,0,0,0,0
De Eneste To,"790,708",307,0,0,0,0,0
Anastacia,"789,831",0,0,0,0,0,0
A$AP Rocky,"789,391",0,0,0,0,0,0
Pop Smoke,"786,620",0,0,0,0,0,0
Blondie,"784,985",565,0,0,0,0,0
Gipsy Kings,"783,138",0,0,0,0,0,0
Leon Somov & Jazzu,"782,750",166,0,0,0,0,0
Calcutta,"782,253",0,0,0,0,0,0
Tones and I,"781,729",0,0,0,0,0,0
"Andrea Bocelli, Carla Maria Izzo, Mariella Guarnera, Marzio Giossi, Antonio De Angelis, Antonio Taschini, Coro del Festival Puccini, Bruno Nicoli, Orchestra Città Lirica & Alberto Veronesi","780,448",0,0,0,0,0,0
Van Halen,"780,120",167,0,0,0,0,0
Madrugada,"779,797",0,0,0,0,0,0
Spice Girls,"779,421",0,0,0,0,0,0
Pooh,"778,877",0,0,0,0,0,0
Artur Rojek,"778,821",0,0,0,0,0,0
Balthazar,"777,780",484,0,0,0,0,0
Ewert and the Two Dragons,"777,462",86,0,0,0,0,0
Jean-Baptiste Guegan,"777,126",0,0,0,0,0,0
Nick & Simon,"775,632",0,0,0,0,0,0
j-hope,"774,306",0,0,0,0,0,0
Emis Killa,"774,162",0,0,0,0,0,0
Steven Wilson,"773,941",0,0,0,0,0,0
Naughty Boy,"773,844",0,0,0,0,0,0
Макс Барских,"770,585",0,0,0,0,0,0
Future,"770,500",0,0,0,0,0,0
Stiftelsen,"770,411",0,0,0,0,0,0
Mikhail Shufutinskiy,"768,621",139,0,0,0,0,0
Lartiste,"768,417",0,0,0,0,0,0
CHVRCHES,"766,585",0,0,0,0,0,0
Chase & Status,"766,390",0,0,0,0,0,0
Symphonic Treasures,"763,421",0,0,0,0,0,0
Jessie J,"761,855",0,0,0,0,0,0
Nas,"761,057",0,0,0,0,0,0
David Bisbal,"760,428",0,0,0,0,0,0
Kalben,"755,600",57,0,0,0,0,0
Amaia Montero,"755,222",533,0,0,0,0,0
Alter Bridge,"751,798",0,0,0,0,0,0
Andrew Bond,"751,047",0,0,0,0,0,0
Niels Destadsbader,"750,066",0,0,0,0,0,0
Chris Stapleton,"750,029",0,0,0,0,0,0
L.E.J,"749,589",0,0,0,0,0,0
Lady Pank,"749,448",0,0,0,0,0,0
kovacs,"749,144",0,0,0,0,0,0
The Smile,"748,675",0,0,0,0,0,0
MOT,"748,481",0,0,0,0,0,0
Alonzo,"748,474",0,0,0,0,0,0
İdil Meşe & Oceanvs Orientalis,"748,310",0,0,0,0,0,0
"M, Toumani Diabaté & Sidiki Diabaté","748,310",0,0,0,0,0,0
Korn,"747,991",0,0,0,0,0,0
The Hardkiss,"747,824",321,0,0,0,0,0
Ermal Meta,"745,741",0,0,0,0,0,0
Lin-Manuel Miranda,"745,482",0,0,0,0,0,0
Motörhead,"744,057",0,0,0,0,0,0
Pascal Obispo,"744,029",0,0,0,0,0,0
Shania Twain,"743,407",0,0,0,0,0,0
Max Barskih,"743,111",0,0,0,0,0,0
Béesau,"742,762",0,0,0,0,0,0
Steps,"740,885",0,0,0,0,0,0
Artur Andrus,"740,429",311,0,0,0,0,0
Levante,"738,444",0,0,0,0,0,0
Pitbull,"738,371",346,0,0,0,0,0
Ozzy Osbourne,"738,333",0,0,0,0,0,0
Pomme,"738,293",0,0,0,0,0,0
Niro,"738,068",0,0,0,0,0,0
Dëppegéisser,"737,785",0,0,0,0,0,0
Arisa,"737,582",608,0,0,0,0,0
Therapie TAXI,"737,181",0,0,0,0,0,0
"Marjana Derzaj, Elda Viler, Majda Sepe & Oto Pestner","735,422",231,0,0,0,0,0
System of a Down,"734,018","1,794",0,0,0,0,0
Eddie Vedder,"730,114",0,0,0,0,0,0
Gotye,"725,705",0,0,0,0,0,0
Limp Bizkit,"725,258",174,0,0,0,0,0
Manu Chao,"725,093",0,0,0,0,0,0
MGMT,"721,774",253,0,0,0,0,0
Typhoon,"721,687",0,0,0,0,0,0
Hecht,"719,848",0,0,0,0,0,0
Alain Clark,"718,949",833,0,0,0,0,0
Chef'Special,"717,436",0,0,0,0,0,0
Trois Cafés Gourmands,"716,614",0,0,0,0,0,0
António Zambujo,"714,986",0,0,0,0,0,0
Francesco Guccini,"714,600",0,0,0,0,0,0
Anne-Marie,"713,865",0,0,0,0,0,0
Wolf Alice,"713,832",0,0,0,0,0,0
RIKI,"712,234",344,0,0,0,0,0
Tove Lo,"711,977",0,0,0,0,0,0
Wet Leg,"710,747",0,0,0,0,0,0
Empire Cast,"709,229",0,0,0,0,0,0
Paleface,"708,589",0,0,0,0,0,0
Horkýže Slíže,"708,577",218,0,0,0,0,0
Sherlock Holmes,"708,535",0,0,0,0,0,0
Kelly Lee Owens,"708,442",0,0,0,0,0,0
Гуф,"708,119",0,0,0,0,0,0
Mi2,"707,923",406,0,0,0,0,0
Namika,"707,795",0,0,0,0,0,0
María Dolores Pradera,"707,382",0,0,0,0,0,0
Rodrigo Leão,"705,989",296,0,0,0,0,0
Enrico Nascimbeni,"705,280","1,252",0,0,0,0,0
Matthias Reim,"705,209","1,422",0,0,0,0,0
Cats On Trees,"705,060",0,0,0,0,0,0
Kunz,"702,627",0,0,0,0,0,0
Thåström,"702,485",209,0,0,0,0,0
Milk & Sugar,"702,352",0,0,0,0,0,0
Bjørn Eidsvåg,"700,012",126,0,0,0,0,0
Seal,"699,178",0,0,0,0,0,0
Avenged Sevenfold,"699,133",54,0,0,0,0,0
Paramore,"698,960",0,0,0,0,0,0
Genetikk,"698,392",0,0,0,0,0,0
Ida Brodal & Per Erik Høsøien,"695,803",290,0,0,0,0,0
Original Broadway Cast of Hamilton,"695,580",0,0,0,0,0,0
Lianne La Havas,"695,506",0,0,0,0,0,0
Beginner,"695,067",0,0,0,0,0,0
The Carters,"694,667",0,0,0,0,0,0
Gregor Meyle,"694,409",0,0,0,0,0,0
Agnetha Fältskog,"693,307",0,0,0,0,0,0
"SIX, Toby Marlow & Lucy Moss","692,896",0,0,0,0,0,0
In Flames,"692,702",0,0,0,0,0,0
Ana Moura,"689,969",0,0,0,0,0,0
Gentleman,"689,584",0,0,0,0,0,0
Лондонский филармонический оркестр & Дэвид Перри,"687,461",0,0,0,0,0,0
Suvi Teräsniska,"686,132",82,0,0,0,0,0
Mihai Margineanu,"685,666",0,0,0,0,0,0
Feu! Chatterton,"682,941",0,0,0,0,0,0
Klangkarussell,"682,337",0,0,0,0,0,0
KAZKA,"682,038",202,0,0,0,0,0
Francesca Michielin,"681,296",296,0,0,0,0,0
Sting & Shaggy,"679,949",0,0,0,0,0,0
Takida,"679,433",0,0,0,0,0,0
Leona Lewis,"678,617",0,0,0,0,0,0
Jorja Smith,"676,901",0,0,0,0,0,0
Lauren Daigle,"676,747",0,0,0,0,0,0
dEUS,"676,069",533,0,0,0,0,0
The Piano Guys,"676,064",0,0,0,0,0,0
Clean Bandit,"674,388",0,0,0,0,0,0
David Kersh,"674,291",0,0,0,0,0,0
Gradur,"672,893",0,0,0,0,0,0
Kollegah & Farid Bang,"671,795",0,0,0,0,0,0
Christophe,"671,598",0,0,0,0,0,0
Michalis Hatzigiannis,"670,106",0,0,0,0,0,0
Marina Kaye,"670,003",0,0,0,0,0,0
France Gall,"669,823",0,0,0,0,0,0
Birsen Tezer,"669,211",43,0,0,0,0,0
Wellhello,"668,717",0,0,0,0,0,0
ZAYN,"668,418",0,0,0,0,0,0
Def Leppard,"667,548",0,0,0,0,0,0
Juha Tapio,"667,333",79,0,0,0,0,0
Paul Weller,"667,098","1,941",0,0,0,0,0
Buray,"667,072",65,0,0,0,0,0
Judas Priest,"665,347",0,0,0,0,0,0
Kyteman,"663,899",598,0,0,0,0,0
Beth Hart,"662,020",0,0,0,0,0,0
Erasure,"661,531",0,0,0,0,0,0
Сплин,"661,078",369,0,0,0,0,0
Robin,"659,535",0,0,0,0,0,0
Metronomy,"658,289",0,0,0,0,0,0
"Bruno Mars, Anderson .Paak & Silk Sonic","658,273",0,0,0,0,0,0
Thomas Helmig,"658,259",492,0,0,0,0,0
TWICE,"656,396",0,0,0,0,0,0
Chloe x Halle,"656,366",0,0,0,0,0,0
Jamie xx,"656,256",0,0,0,0,0,0
MFÖ,"655,358",0,0,0,0,0,0
Celeste,"654,806",0,0,0,0,0,0
Fazil Say,"652,353",445,0,0,0,0,0
Леонид Агутин,"652,334",0,0,0,0,0,0
Ricardo Arjona,"651,689",0,0,0,0,0,0
Ava Max,"651,527",0,0,0,0,0,0
187 Strassenbande,"651,351",0,0,0,0,0,0
Modern Talking,"650,772",217,0,0,0,0,0
Cem Adrian,"650,666",0,0,0,0,0,0
Daan,"648,566",801,0,0,0,0,0
Amaral,"648,489",198,0,0,0,0,0
Róisín Murphy,"648,444",0,0,0,0,0,0
Fritz Kalkbrenner,"648,427",0,0,0,0,0,0
Nina Simone,"647,377",0,0,0,0,0,0
50 Cent,"645,258",0,0,0,0,0,0
Hubert von Goisern,"644,308",711,0,0,0,0,0
Instrumenti,"644,227",180,0,0,0,0,0
Medina,"643,695",0,0,0,0,0,0
Toto,"643,666",0,0,0,0,0,0
Hande Yener,"642,909",55,0,0,0,0,0
David Garrett,"642,839",0,0,0,0,0,0
Nathaniel Rateliff & The Night Sweats,"642,696",0,0,0,0,0,0
Kali,"640,832",0,0,0,0,0,0
Müslüm Gürses,"640,610",58,0,0,0,0,0
Villagers,"639,645",279,0,0,0,0,0
Kool Savas,"639,369",0,0,0,0,0,0
Christina Stürmer,"639,279",0,0,0,0,0,0
FONTAINES D.C.,"638,419",0,0,0,0,0,0
"Jean Muller, Solistes Europeens, Luxembourg & Christoph König","638,303",0,0,0,0,0,0
Metallica & San Francisco Symphony,"637,405",0,0,0,0,0,0
Dorian,"637,344",0,0,0,0,0,0
De Läb,"637,224",553,0,0,0,0,0
Giorgos Mazonakis,"634,574",0,0,0,0,0,0
Ruki Vverkh,"633,242",0,0,0,0,0,0
Vaya Con Dios,"633,220",454,0,0,0,0,0
Thomas Dutronc,"632,970",0,0,0,0,0,0
The Flaming Lips,"632,714",0,0,0,0,0,0
Макс Корж,"632,062",0,0,0,0,0,0
Ozan Doğulu,"631,616",54,0,0,0,0,0
SEVENTEEN,"630,997",0,0,0,0,0,0
GOT7,"630,536",0,0,0,0,0,0
John Lennon,"629,599",0,0,0,0,0,0
Happoradio,"628,962",199,0,0,0,0,0
Bart Peeters,"628,531",0,0,0,0,0,0
Alex Hepburn,"628,259",298,0,0,0,0,0
Zazie,"628,128",486,0,0,0,0,0
Pizza,"627,780","1,129",0,0,0,0,0
Philipp Poisel,"627,146",0,0,0,0,0,0
Barış Manço,"626,980",101,0,0,0,0,0
Ebru Gündeş,"626,646",56,0,0,0,0,0
Sinéad O'Connor,"626,171",0,0,0,0,0,0
Elena Temnikova,"623,993","1,051",0,0,0,0,0
Ennio Morricone & The Czech National Symphony Orchestra,"623,907",0,0,0,0,0,0
Serrat & Sabina,"623,138",698,0,0,0,0,0
Iggy Pop,"621,766",0,0,0,0,0,0
Gavin James,"621,461",0,0,0,0,0,0
Janis Joplin,"619,142",0,0,0,0,0,0
Budapest Bár,"618,567",129,0,0,0,0,0
Trentemøller,"618,464",0,0,0,0,0,0
Jan Delay,"618,242",0,0,0,0,0,0
Bon Entendeur,"617,983",268,0,0,0,0,0
Sigrid,"616,356",0,0,0,0,0,0
Dalida,"615,691","1,507",0,0,0,0,0
Richard Müller & Fragile,"615,233",0,0,0,0,0,0
MoTrip,"614,569",0,0,0,0,0,0
Bastian Baker,"614,515",0,0,0,0,0,0
Michal David,"613,870",0,0,0,0,0,0
Max Herre,"613,812",0,0,0,0,0,0
MONSTA X,"612,190",0,0,0,0,0,0
Lube,"610,980",0,0,0,0,0,0
MiyaGi,"609,877",0,0,0,0,0,0
RAYE,"608,570","1,507",0,0,0,0,0
Funda Arar,"607,775",53,0,0,0,0,0
Mando Diao,"607,760",0,0,0,0,0,0
Burhan G,"607,394",0,0,0,0,0,0
Tom Grennan,"606,207",0,0,0,0,0,0
Feist,"605,399",0,0,0,0,0,0
Franz Ferdinand,"604,439",0,0,0,0,0,0
Broilers,"604,268",666,0,0,0,0,0
Aria,"604,224",0,0,0,0,0,0
De Jeugd Van Tegenwoordig,"603,733",0,0,0,0,0,0
Anna Ternheim,"603,177",0,0,0,0,0,0
DJ Antoine,"603,068",359,0,0,0,0,0
Любэ,"601,792",0,0,0,0,0,0
Miguel Bosé,"601,619",413,0,0,0,0,0
Paulo Gonzo,"601,508",326,0,0,0,0,0
Marracash & Gue' Pequeno,"600,824",0,0,0,0,0,0
Ana Carolina & Seu Jorge,"599,743",319,0,0,0,0,0
Alain Bashung,"599,410",0,0,0,0,0,0
Aurora,"599,093",0,0,0,0,0,0
Harun Kolçak,"598,967",63,0,0,0,0,0
Quadron,"598,888",226,0,0,0,0,0
Carla Bruni,"598,732",0,0,0,0,0,0
Étienne Daho,"596,993","1,628",0,0,0,0,0
"Pete Tong, The Heritage Orchestra & Jules Buckley","595,860",0,0,0,0,0,0
Westernhagen,"595,536",0,0,0,0,0,0
Hillsong United,"595,525",0,0,0,0,0,0
Punnany Massif,"595,223",0,0,0,0,0,0
Rise Against,"594,738",0,0,0,0,0,0
"Benj Pasek & Justin Paul, Hugh Jackman","592,512",0,0,0,0,0,0
Republic,"592,386",157,0,0,0,0,0
Keen'V,"592,191",0,0,0,0,0,0
Herman van Veen,"591,162",0,0,0,0,0,0
Jung Kook,"590,901",76,0,0,0,0,0
Txarango,"590,843",0,0,0,0,0,0
Dizzy Mizz Lizzy,"590,763",0,0,0,0,0,0
Piknik,"590,712",0,0,0,0,0,0
Ira Losco,"589,362",136,0,0,0,0,0
Eurythmics,"589,027",0,0,0,0,0,0
Kool & The Gang,"588,530",0,0,0,0,0,0
Portishead,"588,346",301,0,0,0,0,0
Pegasus,"587,167",0,0,0,0,0,0
Alt-J (∆),"586,772",0,0,0,0,0,0
Stephan Eicher,"586,588",0,0,0,0,0,0
Mela Koteluk,"586,573",85,0,0,0,0,0
Ryan Adams,"585,518",0,0,0,0,0,0
Tabu,"584,085",157,0,0,0,0,0
Joni Mitchell,"583,773",0,0,0,0,0,0
Hex,"583,356",0,0,0,0,0,0
Calum Scott,"582,561",0,0,0,0,0,0
Loreen,"580,972",230,0,0,0,0,0
Bernhard Brink,"579,680",0,0,0,0,0,0
Clementino,"579,451",0,0,0,0,0,0
Gallagher and Lyle,"578,941",0,0,0,0,0,0
