Artist,Total,Today,1M,2M,3M,4M,5M
VillaBanks,"1,321,446",0,0,0,0,0,0
TOOL,"1,321,258",442,1,0,0,0,0
One Direction,"1,318,743",0,0,0,0,0,0
Kalash Criminel,"1,317,987",0,0,0,0,0,0
Verschiedene Interpret:innen,"1,316,982","4,435",0,0,0,0,0
Loqiemean,"1,316,836",0,0,0,0,0,0
Sfera Ebbasta & Charlie Charles,"1,311,327",106,1,0,0,0,0
Dave & Central Cee,"1,310,978",0,1,0,0,0,0
David Guetta,"1,308,812","3,616",0,0,0,0,0
"Die Schule der magischen Tiere, Nico Wellenbrink, Robin Kallenberger, Vincent Stein, Robin Haefs, Ali Zuckowski, Konstantin Scherer, Yanek Stärk & Yanek Stärk","1,302,299","1,096",1,0,0,0,0
The War on Drugs,"1,299,492",0,0,0,0,0,0
4Keus,"1,291,441",0,0,0,0,0,0
Jung Kook,"1,291,249","2,162",1,0,0,0,0
Loboda,"1,291,129",19,0,0,0,0,0
2Pac,"1,290,008",0,0,0,0,0,0
Thegiornalisti,"1,289,642",0,0,0,0,0,0
Die Toten Hosen,"1,288,966",0,0,0,0,0,0
Shirin David,"1,286,854",0,0,0,0,0,0
DTF,"1,283,902",0,0,0,0,0,0
Lil Wayne,"1,280,614",0,0,0,0,0,0
Die Schule der magischen Tiere,"1,279,606",0,0,0,0,0,0
Morad,"1,278,415",298,1,0,0,0,0
Il Pagante,"1,268,126",0,0,0,0,0,0
Yzomandias,"1,264,897",225,0,0,0,0,0
Kalash,"1,260,938",0,0,0,0,0,0
Radiohead,"1,255,516","1,405",0,0,0,0,0
Nitro,"1,249,968",0,0,0,0,0,0
Fler,"1,247,351",0,0,0,0,0,0
LORENZO,"1,247,011",0,0,0,0,0,0
Lil Yachty,"1,242,182",40,0,0,0,0,0
Joé Dwèt Filé,"1,241,285","1,924",0,0,0,0,0
French Montana,"1,239,139",0,0,0,0,0,0
Queens of the Stone Age,"1,237,026",0,0,0,0,0,0
Anderson .Paak,"1,236,142",0,0,0,0,0,0
sanah,"1,228,564",295,0,0,0,0,0
Green Montana,"1,228,300","1,746",0,0,0,0,0
Snelle,"1,221,421",0,0,0,0,0,0
Royal Blood,"1,220,556",0,0,0,0,0,0
Pusha T,"1,217,905",0,0,0,0,0,0
Dr. Dre,"1,212,582",135,0,0,0,0,0
Luke Combs,"1,210,641",477,0,0,0,0,0
Ektor,"1,210,002",421,0,0,0,0,0
Fynn Kliemann,"1,206,134",0,0,0,0,0,0
Pearl Jam,"1,204,778","3,004",0,0,0,0,0
алёна швец.,"1,201,969",0,0,0,0,0,0
Sadek,"1,200,102",0,0,0,0,0,0
Bugzy Malone,"1,199,877","1,173",0,0,0,0,0
Lijpe,"1,198,360",0,0,0,0,0,0
NAV,"1,197,902",0,0,0,0,0,0
Разные исполнители,"1,197,745",586,0,0,0,0,0
Five Finger Death Punch,"1,194,967",485,0,0,0,0,0
Kraftklub,"1,190,420",0,0,0,0,0,0
Nayt & 3D,"1,188,670",682,0,0,0,0,0
Potter Payper,"1,187,632",118,0,0,0,0,0
Король и Шут,"1,185,732",905,0,0,0,0,0
Kali Uchis,"1,184,015",0,0,0,0,0,0
FSK SATELLITE,"1,183,173",0,0,0,0,0,0
Negramaro,"1,182,230",0,0,0,0,0,0
Lil Skies,"1,180,135",0,0,0,0,0,0
Globi,"1,179,775",0,0,0,0,0,0
Shay,"1,178,230",524,0,0,0,0,0
Кино,"1,175,815",669,0,0,0,0,0
Quavo,"1,172,980",0,0,0,0,0,0
Ghost,"1,171,814",95,0,0,0,0,0
Julien Doré,"1,171,031",0,0,0,0,0,0
Tyga,"1,167,031",0,0,0,0,0,0
Boef,"1,161,342",0,0,0,0,0,0
RAYE,"1,161,096","1,543",1,0,0,0,0
Thirty Seconds to Mars,"1,157,307",0,0,0,0,0,0
Buena Vista Social Club,"1,155,492",0,1,0,0,0,0
Sezen Aksu,"1,152,416",74,0,0,0,0,0
Ronisia,"1,150,692",0,0,0,0,0,0
13 Block,"1,150,629",0,0,0,0,0,0
Gucci Mane,"1,143,570",0,0,0,0,0,0
Alligatoah,"1,142,499",803,0,0,0,0,0
Brent Faiyaz,"1,142,208",0,0,0,0,0,0
Три дня дождя,"1,140,006",809,0,0,0,0,0
Green Day,"1,139,852",649,0,0,0,0,0
K.I.Z,"1,132,379",0,0,0,0,0,0
Lizzo,"1,131,056",0,0,0,0,0,0
Russ,"1,130,002",0,0,0,0,0,0
Madame,"1,128,697",0,0,0,0,0,0
Emis Killa & Jake La Furia,"1,128,147",101,1,0,0,0,0
Луна,"1,126,689",0,0,0,0,0,0
LOVV66,"1,125,246",0,0,0,0,0,0
Bo Burnham,"1,122,577",0,1,0,0,0,0
Kontrafakt,"1,121,290",219,0,0,0,0,0
Pablo Alborán,"1,121,214",0,0,0,0,0,0
Morat,"1,118,102",0,0,0,0,0,0
Lil Tecca,"1,117,555",0,0,0,0,0,0
Separ,"1,116,972",589,0,0,0,0,0
Therapie TAXI,"1,115,189",0,0,0,0,0,0
Frank Sinatra,"1,113,074",30,0,0,0,0,0
Pentatonix,"1,110,864",0,0,0,0,0,0
RSKO,"1,110,632",589,0,0,0,0,0
The Smile,"1,107,026",311,0,0,0,0,0
Guy2bezbar,"1,102,209","1,205",0,0,0,0,0
Popsi og Krelle,"1,100,696",615,0,0,0,0,0
Moha La Squale,"1,094,432",0,0,0,0,0,0
Vanesa Martín,"1,092,048",0,0,0,0,0,0
Juliette Armanet,"1,091,655",0,0,0,0,0,0
Natos y Waor,"1,090,365",249,0,0,0,0,0
Niaks,"1,089,205",478,0,0,0,0,0
163ONMYNECK,"1,088,379",0,0,0,0,0,0
Tony Boy,"1,088,029","4,037",0,0,0,0,0
Guns N' Roses,"1,087,957",51,0,0,0,0,0
Roméo Elvis,"1,085,609",0,0,0,0,0,0
Aarne,"1,083,853","1,692",0,0,0,0,0
J Balvin & Bad Bunny,"1,083,276",0,1,0,0,0,0
Lil Baby & Gunna,"1,083,234",0,1,0,0,0,0
"KIDS SEE GHOSTS, Kanye West & Kid Cudi","1,083,025",0,1,0,0,0,0
PASHANIM,"1,082,105",912,0,0,0,0,0
Yanix,"1,080,911",0,0,0,0,0,0
Shakira,"1,079,897",543,0,0,0,0,0
Suzan & Freek,"1,077,473",207,0,0,0,0,0
Belle En De Kinderliedjes Band,"1,074,100",116,0,0,0,0,0
Juju,"1,073,843",0,1,0,0,0,0
Teddy Swims,"1,071,045","3,007",1,0,0,0,0
Michael Kiwanuka,"1,070,767",17,0,0,0,0,0
Elisa,"1,069,014",0,0,0,0,0,0
Noel Gallagher's High Flying Birds,"1,068,165",0,0,0,0,0,0
Columbine,"1,067,335",0,0,0,0,0,0
Gue' Pequeno,"1,067,170",0,0,0,0,0,0
Taburete,"1,061,260",0,0,0,0,0,0
LIZER,"1,061,176",0,0,0,0,0,0
Порнофильмы,"1,058,211",0,0,0,0,0,0
Cesare Cremonini,"1,056,351",0,0,0,0,0,0
Adamlar,"1,049,428",56,0,0,0,0,0
$uicideBoy$,"1,048,371",582,0,0,0,0,0
Vetusta Morla,"1,040,774","1,202",0,0,0,0,0
Roméo Elvis & Le Motel,"1,033,005",0,0,0,0,0,0
The Minds Of 99,"1,031,950",522,0,0,0,0,0
Kevin,"1,026,194",118,0,0,0,0,0
Mert,"1,024,756",0,0,0,0,0,0
Kali,"1,024,344",117,0,0,0,0,0
James Blunt,"1,018,947",59,0,0,0,0,0
L'One,"1,010,310",0,0,0,0,0,0
thasup,"1,006,702",376,0,0,0,0,0
Kacey Musgraves,"1,005,130",355,0,0,0,0,0
Slimane,"1,004,692",494,0,0,0,0,0
Catfish and the Bottlemen,"1,003,011",0,0,0,0,0,0
Laura Pausini,"1,001,257",132,0,0,0,0,0
NewJeans,"999,424",442,0,0,0,0,0
Fünf Freunde,"998,586",0,0,0,0,0,0
Гуф & Murovei,"996,439",277,0,0,0,0,0
Lefa,"996,112",0,0,0,0,0,0
Гуф,"992,988","1,702",0,0,0,0,0
"Madison Reyes, Charlie Gillespie, Cheyenne Jackson & Savannah Lee May","992,268",0,0,0,0,0,0
ZAYN,"991,941",712,0,0,0,0,0
Bon Iver,"986,920",14,0,0,0,0,0
Joe Dwet File,"986,687",0,0,0,0,0,0
Kofs,"985,856",236,0,0,0,0,0
Seiler Und Speer,"983,680",166,0,0,0,0,0
Jonas Brothers,"983,388",0,0,0,0,0,0
K3,"983,284",0,0,0,0,0,0
AJ Tracey,"980,769",0,0,0,0,0,0
Megan Thee Stallion,"980,295",0,0,0,0,0,0
Maroon 5,"979,621",0,0,0,0,0,0
Ziak,"976,585",0,0,0,0,0,0
Annalisa,"974,235",177,0,0,0,0,0
Caballero & JeanJass,"973,006",27,0,0,0,0,0
Luidji,"970,298","1,015",0,0,0,0,0
Tony Effe,"968,298","2,924",0,0,0,0,0
Pil C,"965,983",466,0,0,0,0,0
SleepTherapy,"964,414","1,902",0,0,0,0,0
Alpha Wann,"964,201",0,0,0,0,0,0
Grzegorz Turnau & Magda Umer,"964,037",395,0,0,0,0,0
Sofia Carson,"964,011",0,0,0,0,0,0
Çocuk şarkıları Superstar,"963,987",366,0,0,0,0,0
Kool Savas,"955,258",0,0,0,0,0,0
"Benny Andersson, Björn Ulvaeus & Lily James","951,641",408,0,0,0,0,0
Kid Yugi,"951,049","3,212",0,0,0,0,0
Anacondaz,"949,431",0,0,0,0,0,0
Elton John,"948,472",0,0,0,0,0,0
Céline Dion,"947,741",0,0,0,0,0,0
Baby Keem,"945,674",0,0,0,0,0,0
CantaJuego,"941,431",458,0,0,0,0,0
Daniel Caesar,"940,049",0,0,0,0,0,0
LIBERATO,"939,197",419,0,0,0,0,0
Kore,"936,500",0,0,0,0,0,0
BHZ,"934,988",0,0,0,0,0,0
Madison Beer,"934,794",0,0,0,0,0,0
Тима Белорусских,"934,710",0,0,0,0,0,0
NGEE,"934,452",0,0,0,0,0,0
Wanda,"933,974","1,125",0,0,0,0,0
Gzuz & Bonez MC,"931,535",0,0,0,0,0,0
Ketama126,"931,369",0,0,0,0,0,0
Alicia Keys,"931,269",0,0,0,0,0,0
Louane,"931,157",0,0,0,0,0,0
Rauf & Faik,"928,662",0,0,0,0,0,0
Елена Темникова,"928,421",0,0,0,0,0,0
Bastille,"926,930",0,0,0,0,0,0
Nimo & Capo,"926,800",0,0,0,0,0,0
Quebonafide,"924,721",190,0,0,0,0,0
Robin Schulz,"922,328",0,0,0,0,0,0
Elodie,"920,836",595,0,0,0,0,0
Sabrina Carpenter,"917,835","1,294",0,0,0,0,0
Lil Baby & Lil Durk,"916,194",0,0,0,0,0,0
Rasmus Seebach,"915,976",160,0,0,0,0,0
Kehlani,"913,288",0,0,0,0,0,0
Davido,"909,023",0,0,0,0,0,0
Mary Gu,"908,994","2,451",0,0,0,0,0
Mnogoznaal,"905,269",0,0,0,0,0,0
Eno,"904,257",0,0,0,0,0,0
The Strokes,"899,535",0,0,0,0,0,0
Estopa,"896,475",839,0,0,0,0,0
ScHoolboy Q,"895,650",0,0,0,0,0,0
Wiz Khalifa,"895,424",0,0,0,0,0,0
Mister V,"895,205",0,0,0,0,0,0
LX & Maxwell,"894,424",0,0,0,0,0,0
Edmund,"891,692",0,0,0,0,0,0
Nik Tendo,"889,324",42,0,0,0,0,0
Tove Lo,"886,788",0,0,0,0,0,0
Dawid Podsiadło,"883,042",844,0,0,0,0,0
A$AP Ferg,"882,737",0,0,0,0,0,0
Benson Boone,"880,294","7,603",0,0,0,0,0
Gazo & Tiakola,"878,730","2,973",0,0,0,0,0
Ligabue,"878,662",0,0,0,0,0,0
Tones and I,"878,437",0,0,0,0,0,0
Vince Staples,"876,300","6,567",0,0,0,0,0
MACE,"875,279","1,829",0,0,0,0,0
Jaden Smith,"875,231",0,0,0,0,0,0
alt-J,"874,523",0,0,0,0,0,0
Ezhel,"870,898",158,0,0,0,0,0
Camilo,"869,973",970,0,0,0,0,0
Rondodasosa,"869,440","1,066",0,0,0,0,0
"Selena Gomez, OneRepublic & YUNGBLUD","869,058",0,0,0,0,0,0
104,"867,353",0,0,0,0,0,0
Tom Walker,"866,735",0,0,0,0,0,0
Teufelskicker,"865,295",0,0,0,0,0,0
Gazapizm,"863,696",480,0,0,0,0,0
Олег Анофриев & Эльмира Жерздева,"861,948",834,0,0,0,0,0
Louis Tomlinson,"859,762",0,0,0,0,0,0
Alessandra Amoroso,"858,983",0,0,0,0,0,0
Tobias Diakow & PAW Patrol,"857,339",0,0,0,0,0,0
Feduk,"855,305",0,0,0,0,0,0
Paky,"854,491",0,0,0,0,0,0
25/17,"853,518",0,0,0,0,0,0
Fall Out Boy,"851,538",0,0,0,0,0,0
Rocco Hunt,"850,915",0,0,0,0,0,0
Rim'K,"850,439",0,0,0,0,0,0
Beret,"849,851",0,0,0,0,0,0
Sabaton,"849,100",115,0,0,0,0,0
Years & Years,"847,700",0,0,0,0,0,0
badmómzjay,"845,531",0,0,0,0,0,0
Klee,"843,958",0,0,0,0,0,0
Vampire Weekend,"843,331",177,0,0,0,0,0
Denzel Curry,"839,988",0,0,0,0,0,0
Bresh,"838,714",156,0,0,0,0,0
The Neighbourhood,"838,319",0,0,0,0,0,0
Rels B,"836,061","1,471",0,0,0,0,0
"Young Stoner Life, Young Thug & Gunna","835,936",0,0,0,0,0,0
Rihanna & Tems,"834,664",0,0,0,0,0,0
Greta Van Fleet,"833,492",0,0,0,0,0,0
S.Pri Noir,"830,856",0,0,0,0,0,0
Heronwater,"829,368",811,0,0,0,0,0
Макс Барских,"827,284",0,0,0,0,0,0
кис-кис,"822,442",0,0,0,0,0,0
Agust D,"820,779",167,0,0,0,0,0
Ludwig Göransson,"818,507",0,0,0,0,0,0
47ter,"818,292",0,0,0,0,0,0
Tiësto,"817,755",0,0,0,0,0,0
Foals,"817,234",0,0,0,0,0,0
Tom Grennan,"816,861",28,0,0,0,0,0
DMS,"815,741",50,0,0,0,0,0
Alan Walker,"814,407",0,0,0,0,0,0
Blank & Jones,"813,908",0,0,0,0,0,0
Zara Larsson,"813,031",70,0,0,0,0,0
Guè & DJ Harsh,"803,890",447,0,0,0,0,0
Mister You,"802,414",0,0,0,0,0,0
Ronnie Flex,"802,037",0,0,0,0,0,0
SAINt JHN,"801,220",0,0,0,0,0,0
George Michael,"800,160",0,0,0,0,0,0
Bosh,"799,365",0,0,0,0,0,0
Fred De Palma,"798,171",0,0,0,0,0,0
Sade,"797,717",844,0,0,0,0,0
Fito y Fitipaldis,"796,719",0,0,0,0,0,0
Simba La Rue,"795,469","1,463",0,0,0,0,0
ARIETE,"794,176",0,0,0,0,0,0
Benab,"793,502",0,0,0,0,0,0
Jess Glynne,"792,904",0,0,0,0,0,0
Alejandro Sanz,"791,803",0,0,0,0,0,0
Casper,"780,914",0,0,0,0,0,0
ENHYPEN,"778,144","1,263",0,0,0,0,0
Roland Kaiser,"777,536",0,0,0,0,0,0
Hef,"777,192",0,0,0,0,0,0
El Barrio,"776,461",109,0,0,0,0,0
Mark Ronson,"775,015",0,0,0,0,0,0
Above & Beyond,"773,601","2,098",0,0,0,0,0
La Fève,"772,744",211,0,0,0,0,0
Moby,"771,203",0,0,0,0,0,0
Tyla,"770,751","3,730",0,0,0,0,0
Thomas Mraz,"767,811",0,0,0,0,0,0
Алсу,"766,403",177,0,0,0,0,0
Kendji Girac,"765,664",0,0,0,0,0,0
Lars Winnerbäck,"762,876",332,0,0,0,0,0
Piccolo Coro Mariele Ventre dell'Antoniano,"761,224",818,0,0,0,0,0
Kurdo,"757,341",0,0,0,0,0,0
Jessie Ware,"754,216",0,0,0,0,0,0
boygenius,"753,611",0,0,0,0,0,0
YG,"753,219",0,0,0,0,0,0
Kim Petras,"752,476",0,0,0,0,0,0
Ramil',"751,547",0,0,0,0,0,0
Calogero,"749,261",176,0,0,0,0,0
Krept & Konan,"748,776",0,0,0,0,0,0
The Notorious B.I.G.,"747,416",0,0,0,0,0,0
Mabel Matiz,"747,153",392,0,0,0,0,0
Yüzyüzeyken Konuşuruz,"745,641",28,0,0,0,0,0
"Armonia,Benessere & Musica","743,491","1,267",0,0,0,0,0
GIVĒON,"741,670",0,0,0,0,0,0
TWICE,"739,257",0,0,0,0,0,0
Sech,"738,299",0,0,0,0,0,0
YUNGBLUD,"738,123",0,0,0,0,0,0
Slava Marlow,"737,242",0,0,0,0,0,0
Lute,"733,363",0,0,0,0,0,0
Alberte,"733,250",0,0,0,0,0,0
T-Rex,"732,311",222,0,0,0,0,0
Korol I Shut,"731,274",17,0,0,0,0,0
Jimin,"730,684","3,227",0,0,0,0,0
13 Organisé,"730,163",0,0,0,0,0,0
K-Trap,"729,626","2,681",0,0,0,0,0
Buray,"729,055",115,0,0,0,0,0
Jok'air,"729,023",0,0,0,0,0,0
Caparezza,"728,571",0,0,0,0,0,0
Julia Michaels & Wish - Cast,"727,139","1,097",0,0,0,0,0
Gemitaiz & Madman,"726,069",0,0,0,0,0,0
Ella Mai,"726,019",0,0,0,0,0,0
IC3PEAK,"724,671",0,0,0,0,0,0
Musso,"724,492",0,0,0,0,0,0
Música relajante,"722,927",0,0,0,0,0,0
Little Simz,"722,759",0,0,0,0,0,0
Rod Wave,"721,171",0,0,0,0,0,0
Johannes Oerding,"720,758",0,0,0,0,0,0
"TACONAFIDE, Quebonafide & Taco Hemingway","720,596",303,0,0,0,0,0
Rita Ora,"720,043",0,0,0,0,0,0
Josylvio,"719,663",321,0,0,0,0,0
Quality Control,"718,022",0,0,0,0,0,0
OQUES GRASSES,"717,077",880,0,0,0,0,0
FKA twigs,"715,941",0,0,0,0,0,0
Paramore,"715,300",0,0,0,0,0,0
MiG,"713,897",0,0,0,0,0,0
GAYAZOV$ BROTHER$,"711,209",0,0,0,0,0,0
Lo & Leduc,"710,864",0,0,0,0,0,0
Sov Gott,"710,535",462,0,0,0,0,0
Anastasiya Migova,"710,024","1,442",0,0,0,0,0
Katja Krasavice,"708,295",0,0,0,0,0,0
John Legend,"708,057",0,0,0,0,0,0
Lindemann,"707,358",0,0,0,0,0,0
Bazzi,"707,332",0,0,0,0,0,0
slowthai,"707,266",0,0,0,0,0,0
Usher,"706,468",0,0,0,0,0,0
BUSHIDO ZHO,"705,570",431,0,0,0,0,0
Steve Lacy,"705,516",0,0,0,0,0,0
Müjde Tuğsuz,"704,873",144,0,0,0,0,0
Childish Gambino,"704,680",656,0,0,0,0,0
2 Chainz,"704,542",0,0,0,0,0,0
Broederliefde,"703,668",0,0,0,0,0,0
Bilderbuch,"703,405",0,0,0,0,0,0
Froukje,"702,545",543,0,0,0,0,0
DMX,"701,502",0,0,0,0,0,0
Jeff Kinney,"700,043",0,0,0,0,0,0
Sima,"699,640",95,0,0,0,0,0
Mata,"699,300",78,0,0,0,0,0
Txarango,"698,513",0,0,0,0,0,0
Sigrid,"698,358",0,0,0,0,0,0
A$AP Mob,"697,199",0,0,0,0,0,0
L'Algérino,"695,926",0,0,0,0,0,0
#LikeMe Cast,"695,905",0,0,0,0,0,0
Нервы,"694,624",0,0,0,0,0,0
Aitch,"694,208",0,0,0,0,0,0
Rytmus,"694,117",220,0,0,0,0,0
Баста & Гуф,"692,536",0,0,0,0,0,0
ALBLAK 52,"692,105",897,0,0,0,0,0
Jhené Aiko,"689,772",0,0,0,0,0,0
Omah Lay,"688,810",0,0,0,0,0,0
ATEEZ,"688,759","8,059",0,0,0,0,0
BLOODY VINYL & Slait,"688,650",0,0,0,0,0,0
Robe,"688,511","1,129",0,0,0,0,0
MATRANG,"688,511",0,0,0,0,0,0
Kaleo,"688,399",0,0,0,0,0,0
Lukas Graham,"688,190",0,0,0,0,0,0
Chris Brown & Young Thug,"687,828",0,0,0,0,0,0
Giggs,"686,069",0,0,0,0,0,0
Ty Dolla $ign,"685,339",0,0,0,0,0,0
"Rae Sremmurd, Swae Lee & Slim Jxmmi","684,898",0,0,0,0,0,0
Kensington,"683,388",0,0,0,0,0,0
Böhse Onkelz,"683,292",981,0,0,0,0,0
Chase & Status,"683,288",297,0,0,0,0,0
Mostro,"683,202",0,0,0,0,0,0
MMZ,"682,154",0,0,0,0,0,0
TKKG Junior,"680,864",0,0,0,0,0,0
Toxi$,"679,990",223,0,0,0,0,0
Loyle Carner,"679,667",0,0,0,0,0,0
Conan Gray,"679,442",0,0,0,0,0,0
Avril Lavigne,"678,386",17,0,0,0,0,0
Paolo Nutini,"678,099",0,0,0,0,0,0
The Limba,"677,254",0,0,0,0,0,0
Le classico organisé,"676,846",0,0,0,0,0,0
Khruangbin,"675,779",830,0,0,0,0,0
Bonez MC & Gzuz,"671,261",228,0,0,0,0,0
Genetikk,"670,805",0,0,0,0,0,0
Snoop Dogg,"669,709",26,0,0,0,0,0
Sevn Alias,"669,701",0,0,0,0,0,0
Oscar,"668,663","1,069",0,0,0,0,0
Blur,"668,444",0,0,0,0,0,0
Eros Ramazzotti,"668,361",0,0,0,0,0,0
Bolémvn,"667,716",286,0,0,0,0,0
Kaspiyskiy Gruz,"666,846",18,0,0,0,0,0
Master KG,"666,030",0,0,0,0,0,0
Dani Martín,"665,371",0,0,0,0,0,0
Mecna,"664,563",0,0,0,0,0,0
Superstjerne Av Barnesanger Og Vuggesanger,"664,536",49,0,0,0,0,0
Future & Young Thug,"664,517",0,0,0,0,0,0
Neima Ezza,"664,301",0,0,0,0,0,0
The Script,"658,495",0,0,0,0,0,0
Мот,"657,983",0,0,0,0,0,0
Max Korzh,"657,957",98,0,0,0,0,0
Fedez,"652,965",0,0,0,0,0,0
Marteria,"652,207",0,0,0,0,0,0
James Bay,"651,679",0,0,0,0,0,0
Ufo361 & Ezhel,"650,795",68,0,0,0,0,0
Iron Maiden,"649,018",0,0,0,0,0,0
Patent Ochsner,"648,936",109,0,0,0,0,0
Каста,"648,827",0,0,0,0,0,0
Mark Knopfler,"648,577","1,255",0,0,0,0,0
Kekra,"647,088",0,0,0,0,0,0
Levante,"646,970",0,0,0,0,0,0
London Philharmonic Orchestra & David Parry,"646,244",0,0,0,0,0,0
"Meditation Music, Meditation & Music for Deep Relaxation Meditation","645,998",554,0,0,0,0,0
Nick Cave & The Bad Seeds,"645,753",0,0,0,0,0,0
Jaden,"645,609",0,0,0,0,0,0
Marilyn Manson,"644,059",0,0,0,0,0,0
HAIM,"643,444",0,0,0,0,0,0
Benjamin Blümchen,"643,219",0,0,0,0,0,0
IDLES,"641,744",0,0,0,0,0,0
Nicky Jam,"640,648",0,0,0,0,0,0
Marcus & Martinus,"639,706","1,696",0,0,0,0,0
Mr.Rain,"637,600",0,0,0,0,0,0
Paul McCartney,"636,858",0,0,0,0,0,0
Bebe Rexha,"635,244",0,0,0,0,0,0
Rema,"634,824",0,0,0,0,0,0
KSI,"634,143",0,0,0,0,0,0
Momo,"633,742",127,0,0,0,0,0
Sting,"633,656",0,0,0,0,0,0
Christine and the Queens,"632,333",0,0,0,0,0,0
Sleep Token,"629,530",939,0,0,0,0,0
Bramsito,"629,459",0,0,0,0,0,0
Nipsey Hussle,"628,966",0,0,0,0,0,0
Terje Formoe,"628,416",76,0,0,0,0,0
In Flames,"626,941",0,0,0,0,0,0
Chance the Rapper,"626,510",0,0,0,0,0,0
Passenger,"625,184",0,0,0,0,0,0
Architects,"623,898",27,0,0,0,0,0
SDP,"620,739",0,0,0,0,0,0
Wet Leg,"620,164",0,0,0,0,0,0
Kesha,"618,911",0,0,0,0,0,0
HoodBlaq,"616,788","3,875",0,0,0,0,0
Gregs Tagebuch,"616,463",0,0,0,0,0,0
Mini Mini,"616,148",279,0,0,0,0,0
Santiz,"615,287",117,0,0,0,0,0
Fard,"614,124",0,0,0,0,0,0
Кровосток,"612,838",0,0,0,0,0,0
Frenna,"610,994",0,0,0,0,0,0
Lauv,"610,873",0,0,0,0,0,0
"Olivia Rodrigo, Rachel Zegler & Flatland Cavalry","608,448",20,0,0,0,0,0
TJ_beastboy,"608,137",0,0,0,0,0,0
Gianni Bismark,"608,111",0,0,0,0,0,0
Cream Soda,"607,924",25,0,0,0,0,0
Meghan Trainor,"607,023","1,151",0,0,0,0,0
Marina,"606,861",0,0,0,0,0,0
Emma,"605,896",52,0,0,0,0,0
Alvaro Soler,"605,267",0,0,0,0,0,0
Azet & ALBI,"605,196",0,0,0,0,0,0
Hurts,"604,870",0,0,0,0,0,0
Danger Dan,"604,559",88,0,0,0,0,0
May Wave$,"604,436",731,0,0,0,0,0
Dean Lewis,"604,009",29,0,0,0,0,0
RM,"603,132","4,781",0,0,0,0,0
Смоки Мо,"601,494",0,0,0,0,0,0
menace Santana,"600,633",0,0,0,0,0,0
J-AX,"600,421",0,0,0,0,0,0
BLØF,"600,064",0,0,0,0,0,0
Джизус,"599,551",0,0,0,0,0,0
Niko Pandetta,"597,619",0,0,0,0,0,0
Zaho de Sagazan,"596,598","2,674",0,0,0,0,0
Ленинград,"595,495",0,0,0,0,0,0
ITZY,"594,572",0,0,0,0,0,0
Oscar and the Wolf,"593,642",0,0,0,0,0,0
"Joby Talbot, Neil Hannon & The Cast of Wonka","593,360",196,0,0,0,0,0
Ayax y Prok,"592,250",0,0,0,0,0,0
Montez,"590,144",107,0,0,0,0,0
Joaquín Sabina,"590,021",0,0,0,0,0,0
Röyksopp,"586,696",0,0,0,0,0,0
Sebastián Yatra,"586,576",0,0,0,0,0,0
Paula Hartmann,"586,413","2,044",0,0,0,0,0
DJ Hamida,"585,319",0,0,0,0,0,0
Gambi,"585,182",0,0,0,0,0,0
TIF,"584,655","1,660",0,0,0,0,0
Nikos Vertis,"583,980",0,0,0,0,0,0
Placebo,"583,558",111,0,0,0,0,0
LP,"583,459",0,0,0,0,0,0
Picture This,"583,037",448,0,0,0,0,0
Kolja Goldstein,"582,456","1,167",0,0,0,0,0
Clueso,"582,057",0,0,0,0,0,0
GLK,"581,561",0,0,0,0,0,0
Rozalén,"580,966",339,0,0,0,0,0
Nafe Smallz,"580,403",0,0,0,0,0,0
Herbert Grönemeyer,"579,575",211,0,0,0,0,0
Yasin,"579,512",25,0,0,0,0,0
Гречка,"579,009",0,0,0,0,0,0
P.A. Sports,"578,600",0,0,0,0,0,0
Dire Straits,"577,377",346,0,0,0,0,0
Astrid Lindgren,"577,363",187,0,0,0,0,0
Brunori Sas,"576,689",0,0,0,0,0,0
Sidecars,"576,198",0,0,0,0,0,0
Мари Краймбрери,"575,864",0,0,0,0,0,0
OneRepublic,"575,679",54,0,0,0,0,0
Rémy,"575,151",0,0,0,0,0,0
NASKA,"573,354",0,0,0,0,0,0
Digga D,"571,543",0,0,0,0,0,0
Ukendt Kunstner,"569,509",425,0,0,0,0,0
Antonio José,"569,509",0,0,0,0,0,0
Ian,"568,449",855,0,0,0,0,0
Luis Fonsi,"566,866",401,0,0,0,0,0
Dreamville & J. Cole,"566,442",0,0,0,0,0,0
Ski Mask the Slump God,"564,965",0,0,0,0,0,0
The Stone Roses,"564,753",452,0,0,0,0,0
Gilli,"563,827",201,0,0,0,0,0
Cruz Cafuné,"562,354",817,0,0,0,0,0
Slimus,"562,057","2,175",0,0,0,0,0
Disiz,"562,003",0,0,0,0,0,0
Slow J,"561,061",549,0,0,0,0,0
Moe Phoenix,"560,556",0,0,0,0,0,0
Sergei Barracuda,"559,324",0,0,0,0,0,0
Elvis Presley,"558,044",0,0,0,0,0,0
PAW Patrol,"557,788",0,0,0,0,0,0
Monet192,"556,359",0,0,0,0,0,0
Seeed,"554,026",0,0,0,0,0,0
Christopher,"550,957",0,0,0,0,0,0
Juf Roos,"550,120",646,0,0,0,0,0
Jack Johnson,"547,602",20,0,0,0,0,0
Müslüm Gürses,"547,374",0,0,0,0,0,0
Dani Faiv,"545,811",0,0,0,0,0,0
Lauren Daigle,"545,163",0,0,0,0,0,0
Quavo & Takeoff,"545,008",0,0,0,0,0,0
