Artist,Total,Today,1M,2M,3M,4M,5M
Skepta,"1,120,291",0,0,0,0,0,0
Hillsong UNITED,"1,100,969",0,0,0,0,0,0
French Montana,"1,100,248",0,0,0,0,0,0
YOUNGOHM,"1,099,391",779,0,0,0,0,0
Thunderstorms,"1,098,897","1,947",1,0,0,0,0
Sonido de Lluvia de IMG Library,"1,091,613",962,0,0,0,0,0
Music for Dreaming,"1,082,179",677,0,0,0,0,0
Helene Fischer,"1,081,192",0,0,0,0,0,0
UZI,"1,080,794",977,0,0,0,0,0
Anne-Marie,"1,078,544",0,0,0,0,0,0
BTS (防弾少年団),"1,077,954",0,0,0,0,0,0
The Lumineers,"1,077,916",0,0,0,0,0,0
ずっと真夜中でいいのに。,"1,077,301",0,0,0,0,0,0
белый шум для детей,"1,075,445",865,0,0,0,0,0
Marília Mendonça,"1,075,115",54,0,0,0,0,0
Fally Ipupa,"1,073,978",360,0,0,0,0,0
Banda Sinaloense MS de Sergio Lizarraga,"1,069,064",0,0,0,0,0,0
Dewa 19,"1,067,336",528,0,0,0,0,0
Fred again..,"1,065,266",265,0,0,0,0,0
Ski Mask the Slump God,"1,064,201",0,0,0,0,0,0
Avril Lavigne,"1,063,171",6,0,0,0,0,0
RM,"1,063,075","8,060",0,0,0,0,0
Big Baby Tape & kizaru,"1,060,917",751,1,0,0,0,0
Kaaris,"1,059,724",73,0,0,0,0,0
YNW Melly,"1,058,041",0,0,0,0,0,0
Mumford & Sons,"1,057,875",0,0,0,0,0,0
"SIX, Toby Marlow & Lucy Moss","1,055,979",743,1,0,0,0,0
Gazzelle,"1,053,463",182,0,0,0,0,0
Adamlar,"1,049,165",56,0,0,0,0,0
RK,"1,048,473","1,848",0,0,0,0,0
The Black Keys,"1,045,352",134,0,0,0,0,0
GONE.Fludd,"1,044,742",0,0,0,0,0,0
Quavo,"1,043,820",0,0,0,0,0,0
Dave & Central Cee,"1,043,767",51,1,0,0,0,0
Bo Burnham,"1,041,927",0,1,0,0,0,0
핑크퐁,"1,040,252",0,0,0,0,0,0
MERO,"1,037,877",0,0,0,0,0,0
Bodyslam,"1,037,538",301,0,0,0,0,0
Fredo,"1,031,995",0,0,0,0,0,0
Laylow,"1,029,092",0,0,0,0,0,0
Luchè,"1,025,247",0,0,0,0,0,0
Vald,"1,024,737",0,0,0,0,0,0
The Black Eyed Peas,"1,023,896",0,0,0,0,0,0
Nothing But Thieves,"1,020,667",62,0,0,0,0,0
Pearl Jam,"1,020,576","2,696",0,0,0,0,0
Six60,"1,017,012",0,0,0,0,0,0
Платина,"1,014,798","1,209",0,0,0,0,0
Key Glock,"1,014,592",0,0,0,0,0,0
Taco Hemingway,"1,014,577",559,0,0,0,0,0
MAYOT,"1,011,308","1,634",0,0,0,0,0
Wiz Khalifa,"1,010,951",0,0,0,0,0,0
Kelvin Momo,"1,005,916","1,054",0,0,0,0,0
陶喆,"1,002,689","1,393",0,0,0,0,0
Saucy Dog,"1,002,567",0,0,0,0,0,0
Steve Lacy,"1,000,808",14,0,0,0,0,0
SHINee,"1,000,016",21,0,0,0,0,0
M Huncho,"999,884",0,0,0,0,0,0
Paulo Londra,"999,630",48,0,0,0,0,0
Elevation Worship,"998,404",176,0,0,0,0,0
"Sachet-Parampara, Vishal Mishra, Mithoon, Akhil Sachdeva & Amaal Mallik","998,389",326,0,0,0,0,0
Jungle,"998,036",240,0,0,0,0,0
YG,"994,718",0,0,0,0,0,0
Pinkfong,"992,909",0,0,0,0,0,0
ANNA ASTI,"991,945","1,361",0,0,0,0,0
Rolf Zuckowski und seine Freunde,"988,955",0,0,0,0,0,0
Tems,"985,664",166,0,0,0,0,0
Freeze corleone,"980,250",133,0,0,0,0,0
Егор Крид,"979,157",0,0,0,0,0,0
kessoku band,"978,399",696,0,0,0,0,0
Nines,"977,568",0,0,0,0,0,0
Sleep Music Lullabies,"977,208",0,0,0,0,0,0
Depeche Mode,"970,124",128,0,0,0,0,0
Dreamville & J. Cole,"967,129",0,0,0,0,0,0
Samra,"966,092",0,0,0,0,0,0
容祖兒,"965,007",214,0,0,0,0,0
Jaden Smith,"964,368",0,0,0,0,0,0
Çocuk şarkıları Superstar,"963,987",366,0,0,0,0,0
星野源,"961,815",0,0,0,0,0,0
Viktor Sheen,"960,584",615,0,0,0,0,0
Carl Brave,"959,022",0,0,0,0,0,0
Paramore,"952,528",8,0,0,0,0,0
Achille Lauro,"952,430",0,0,0,0,0,0
ScHoolboy Q,"949,991",0,0,0,0,0,0
자장가 앤 피아노,"946,483",0,0,0,0,0,0
Peso Pluma,"946,224","2,152",0,0,0,0,0
WINNER,"944,874",0,0,0,0,0,0
Jorge & Mateus,"942,712",21,0,0,0,0,0
Vince Staples,"938,773","6,213",0,0,0,0,0
Cairokee,"937,754",416,0,0,0,0,0
AYLIVA,"931,417","1,004",0,0,0,0,0
クリープハイプ,"930,212",0,0,0,0,0,0
Jack Johnson,"930,027",100,0,0,0,0,0
Los Ángeles Azules,"929,985",0,0,0,0,0,0
蔡依林,"928,827",0,0,0,0,0,0
"Selena Gomez, OneRepublic & YUNGBLUD","928,166",0,0,0,0,0,0
ATEEZ,"927,220","8,066",0,0,0,0,0
The Neighbourhood,"926,700",45,0,0,0,0,0
平井大,"926,180",102,0,0,0,0,0
G Herbo,"924,676",0,0,0,0,0,0
Nimo,"923,988",0,0,0,0,0,0
José José,"922,999",0,0,0,0,0,0
JUJU,"922,123",0,0,0,0,0,0
JONY,"922,072","1,482",0,0,0,0,0
Armin van Buuren,"918,743",86,0,0,0,0,0
Dinos,"918,568",0,0,0,0,0,0
Alexandra Stréliski,"916,242",468,0,0,0,0,0
David Guetta,"915,009","1,857",0,0,0,0,0
Bigflo & Oli,"914,505",0,0,0,0,0,0
Eslabon Armado,"914,479",0,0,0,0,0,0
UrboyTJ,"913,824",128,0,0,0,0,0
The Notorious B.I.G.,"913,443",0,0,0,0,0,0
Quality Control,"912,569",0,0,0,0,0,0
"Madison Reyes, Charlie Gillespie, Cheyenne Jackson & Savannah Lee May","911,133",0,0,0,0,0,0
Capo,"910,942",0,0,0,0,0,0
Green Day,"909,568",322,0,0,0,0,0
Grupo Menos É Mais,"909,384",234,0,0,0,0,0
Jimin,"908,278","2,349",0,0,0,0,0
告五人,"907,683",0,0,0,0,0,0
Aimer,"906,388",0,0,0,0,0,0
BUMP OF CHICKEN,"905,598",0,0,0,0,0,0
EST Gee,"904,724",0,0,0,0,0,0
"Schlafmusik, Entspannungsmusik Oase & Regengeräusche","904,074","1,686",0,0,0,0,0
Summer Cem,"904,024",135,0,0,0,0,0
Sirup,"903,570",0,0,0,0,0,0
Sleepy Hallow,"902,258",0,0,0,0,0,0
Headie One,"901,278",0,0,0,0,0,0
"Young Stoner Life, Young Thug & Gunna","896,033",0,0,0,0,0,0
Tyga,"895,559",0,0,0,0,0,0
ちゃんみな,"893,938",0,0,0,0,0,0
Ed Maverick,"893,062",50,0,0,0,0,0
Calcutta,"891,019",596,0,0,0,0,0
Yorushika,"886,786",0,0,0,0,0,0
SALUKI,"886,661",527,0,0,0,0,0
Tom Misch,"884,384",0,0,0,0,0,0
Yiruma,"884,335",52,0,0,0,0,0
Kidsongs,"883,815",162,0,0,0,0,0
Vasco Rossi,"883,226",191,0,0,0,0,0
Tyla,"881,403","5,730",0,0,0,0,0
Céline Dion,"881,301",0,0,0,0,0,0
Dan + Shay,"877,699",0,0,0,0,0,0
Young Dolph,"877,117",0,0,0,0,0,0
Queens of the Stone Age,"875,080",0,0,0,0,0,0
"Justin Hurwitz, Benj Pasek & Justin Paul","874,498",0,0,0,0,0,0
DA Uzi,"874,209",0,0,0,0,0,0
Rihanna & Tems,"870,564",0,0,0,0,0,0
Ezhel,"870,035",158,0,0,0,0,0
Aminé,"869,482",0,0,0,0,0,0
Aimyon,"868,848",0,0,0,0,0,0
Sticky Fingers,"867,286",0,0,0,0,0,0
Nissy(西島隆弘),"865,252",0,0,0,0,0,0
Greta Van Fleet,"863,248",0,0,0,0,0,0
Alonzo,"863,151",58,0,0,0,0,0
John Legend,"862,184",0,0,0,0,0,0
Ty Dolla $ign,"861,318",0,0,0,0,0,0
Gazapizm,"860,538",480,0,0,0,0,0
reezy,"860,537",85,0,0,0,0,0
Marwa Loud,"860,248",0,0,0,0,0,0
Bonez MC,"857,242",0,0,0,0,0,0
Bird Thongchai,"847,819",0,0,0,0,0,0
椎名林檎,"847,003",0,0,0,0,0,0
Dark Polo Gang,"846,419",129,0,0,0,0,0
Money Man,"845,302",0,0,0,0,0,0
Veysel,"845,068",0,0,0,0,0,0
Alfredo Olivas,"844,117",51,0,0,0,0,0
Childish Gambino,"843,330",789,0,0,0,0,0
アリアナ・グランデ,"842,659",0,0,0,0,0,0
Soolking,"839,991",0,0,0,0,0,0
Yung Hurn,"839,239",0,0,0,0,0,0
A$AP Ferg,"838,709",0,0,0,0,0,0
AP Dhillon,"837,470",35,0,0,0,0,0
Devi Sri Prasad,"836,799",140,0,0,0,0,0
Atom Chanakan,"835,347",304,0,0,0,0,0
欅坂46,"833,751",0,0,0,0,0,0
Kollegah & Farid Bang,"833,584",0,0,0,0,0,0
Anavitória,"832,111",0,0,0,0,0,0
Elton John,"831,354",0,0,0,0,0,0
Melendi,"831,315",258,0,0,0,0,0
Tones and I,"826,556",0,0,0,0,0,0
Instasamka,"824,407",0,0,0,0,0,0
讚美之泉,"823,606",0,0,0,0,0,0
MONATIK,"823,047",0,0,0,0,0,0
Snoh Aalegra,"821,177",206,0,0,0,0,0
"Peter Plate, Ulf Leo Sommer & Bibi und Tina","820,842","1,185",0,0,0,0,0
陈奕迅,"820,551",117,0,0,0,0,0
Rex Orange County,"817,606",0,0,0,0,0,0
Thomas Rhett,"817,136",0,0,0,0,0,0
Baby Gang,"816,966","1,186",0,0,0,0,0
The Rolling Stones,"815,695",17,0,0,0,0,0
Blackbear,"815,672",0,0,0,0,0,0
Karan Aujla & Ikky,"813,475",641,0,0,0,0,0
THE RAMPAGE from EXILE TRIBE,"811,658",0,0,0,0,0,0
NAV & Metro Boomin,"809,599",0,0,0,0,0,0
Alicia Keys,"806,660",0,0,0,0,0,0
Ludwig Göransson,"806,525",11,0,0,0,0,0
Madison Beer,"806,226",15,0,0,0,0,0
Pamungkas,"806,081",0,0,0,0,0,0
Jamule,"803,888",0,0,0,0,0,0
Ludovico Einaudi,"802,014",65,0,0,0,0,0
Mundo Bita,"801,930",346,0,0,0,0,0
Usher,"801,840",43,0,0,0,0,0
JO1,"800,773","1,387",0,0,0,0,0
레드벨벳,"798,591",0,0,0,0,0,0
RAYE,"796,717","1,024",0,0,0,0,0
Zkr,"796,328",294,0,0,0,0,0
NIKI,"795,700",536,0,0,0,0,0
Vitaa & Slimane,"795,665",39,0,0,0,0,0
Super Simple Songs,"794,596",32,0,0,0,0,0
Calum Scott,"793,625",0,0,0,0,0,0
Frah Quintale,"791,655",0,0,0,0,0,0
Nulbarich,"790,019",0,0,0,0,0,0
DAY6,"789,016",219,0,0,0,0,0
Элджей,"788,227",0,0,0,0,0,0
Sjava,"786,958",780,0,0,0,0,0
L.A.B.,"785,547",0,0,0,0,0,0
Farid Bang,"785,023",0,0,0,0,0,0
Lauren Daigle,"784,768",0,0,0,0,0,0
Wesley Safadão,"784,146",0,0,0,0,0,0
SXTN,"783,269",0,0,0,0,0,0
Pablo Alborán,"782,690",0,0,0,0,0,0
田馥甄,"782,442",0,0,0,0,0,0
Tilly Birds,"781,747",56,0,0,0,0,0
Kim Petras,"781,023",0,0,0,0,0,0
Jaden,"780,047",0,0,0,0,0,0
Arjan Dhillon,"778,839",521,0,0,0,0,0
Nicky Jam,"778,092",0,0,0,0,0,0
Suchmos,"775,614",0,0,0,0,0,0
Omah Lay,"775,235",174,0,0,0,0,0
Blanco,"773,754",0,0,0,0,0,0
Loredana,"772,908",0,0,0,0,0,0
Fall Out Boy,"772,378",0,0,0,0,0,0
Ha-Ash,"771,392",0,0,0,0,0,0
Benson Boone,"770,891","6,079",0,0,0,0,0
Jerome,"770,005",0,0,0,0,0,0
Bausa,"769,326",70,0,0,0,0,0
Denzel Curry,"768,893",11,0,0,0,0,0
Jhay Cortez,"768,747",0,0,0,0,0,0
Guè,"768,591",174,0,0,0,0,0
dvsn,"767,373",0,0,0,0,0,0
Tiziano Ferro,"767,172",0,0,0,0,0,0
Jason Aldean,"766,460",0,0,0,0,0,0
LP,"765,728",0,0,0,0,0,0
아이유,"765,264",0,0,0,0,0,0
Royal Blood,"763,388",0,0,0,0,0,0
Tuna,"762,117",274,0,0,0,0,0
KALIM,"761,105",0,0,0,0,0,0
SODA LUV,"760,956",0,0,0,0,0,0
Bebe Rexha,"759,916",0,0,0,0,0,0
Yzomandias,"758,903",135,0,0,0,0,0
lil krystalll,"757,868",353,0,0,0,0,0
FRIENDLY THUG 52 NGG,"757,735","2,129",0,0,0,0,0
The War on Drugs,"757,033",0,0,0,0,0,0
Frank Sinatra,"756,643",21,0,0,0,0,0
Tove Lo,"753,255",0,0,0,0,0,0
Chris Brown & Young Thug,"747,469",0,0,0,0,0,0
Noah,"747,122",205,0,0,0,0,0
Vegedream,"747,037",0,0,0,0,0,0
Mabel Matiz,"746,333",392,0,0,0,0,0
Capital Bra & Samra,"745,795",0,0,0,0,0,0
Yüzyüzeyken Konuşuruz,"745,581",28,0,0,0,0,0
Pabllo Vittar,"745,475",492,0,0,0,0,0
三代目 J Soul Brothers from EXILE TRIBE,"745,078",100,0,0,0,0,0
Wincent Weiss,"745,036",0,0,0,0,0,0
Mohamed Hamaki,"742,372",135,0,0,0,0,0
ジャスティン・ビーバー,"742,252",0,0,0,0,0,0
Sarah Connor,"741,928",0,0,0,0,0,0
BAEKHYUN,"741,865",0,0,0,0,0,0
宋冬野,"739,589",149,0,0,0,0,0
Bugzy Malone,"739,000",704,0,0,0,0,0
Tainy,"737,472","1,215",0,0,0,0,0
A-Reece,"735,566",268,0,0,0,0,0
Landy,"734,753",90,0,0,0,0,0
嵐,"734,582",0,0,0,0,0,0
Noel Gallagher's High Flying Birds,"734,439",0,0,0,0,0,0
Robbie Williams,"733,575",0,0,0,0,0,0
Tee Grizzley,"730,439",0,0,0,0,0,0
Buray,"730,369",115,0,0,0,0,0
HammAli & Navai,"730,022",63,0,0,0,0,0
Alejandro Sanz,"728,970",0,0,0,0,0,0
ZUTOMAYO,"728,780",728,0,0,0,0,0
Olexesh,"728,187",405,0,0,0,0,0
Three Man Down,"726,873",424,0,0,0,0,0
Amy Shark,"726,741",0,0,0,0,0,0
Ektor,"725,968",253,0,0,0,0,0
V,"724,866",72,0,0,0,0,0
Fonseca,"724,795",399,0,0,0,0,0
Sherlock Holmes,"724,202",0,0,0,0,0,0
Dean Lewis,"723,450",0,0,0,0,0,0
Kesha,"721,365",0,0,0,0,0,0
Potter Payper,"720,442",71,0,0,0,0,0
boygenius,"720,245",0,0,0,0,0,0
MACAN,"720,139",257,0,0,0,0,0
Eva,"718,968",860,0,0,0,0,0
Miami Yacine,"718,640",0,0,0,0,0,0
Sofia Carson,"717,755",0,0,0,0,0,0
Louis Tomlinson,"717,116",199,0,0,0,0,0
Kenia OS,"716,123","1,129",0,0,0,0,0
MEGHAN TRAINOR,"714,307","1,433",0,0,0,0,0
Future & Young Thug,"714,181",0,0,0,0,0,0
Volbeat,"713,609",0,0,0,0,0,0
Charlotte Cardin,"712,344",292,0,0,0,0,0
Dardan,"712,185",0,0,0,0,0,0
Vampire Weekend,"710,731",184,0,0,0,0,0
태연,"709,778",0,0,0,0,0,0
NoCap,"709,756",0,0,0,0,0,0
Julia Michaels & Wish - Cast,"709,712","1,213",0,0,0,0,0
日向坂46,"709,478",109,0,0,0,0,0
Toosii,"709,391",0,0,0,0,0,0
Sherlock Holmes Chronicles,"708,799",0,0,0,0,0,0
Trettmann & KitschKrieg,"706,909",0,0,0,0,0,0
Bon Iver,"706,658",8,0,0,0,0,0
La superstar des comptines rondes et berceuses,"705,398",712,0,0,0,0,0
Müjde Tuğsuz,"704,774",144,0,0,0,0,0
周興哲,"702,230",0,0,0,0,0,0
Баста,"702,130",150,0,0,0,0,0
GENERATIONS from EXILE TRIBE,"699,765",0,0,0,0,0,0
Sleep Token,"697,504","1,589",0,0,0,0,0
Хаски,"696,911",0,0,0,0,0,0
Yuuri,"696,558",0,0,0,0,0,0
Grand Corps Malade,"696,397",0,0,0,0,0,0
Rema,"695,216",130,0,0,0,0,0
18 Karat,"694,037",0,0,0,0,0,0
Tyler Childers,"692,944",275,0,0,0,0,0
林家謙,"692,413",170,0,0,0,0,0
Madman,"691,954","1,157",0,0,0,0,0
Leiva,"688,827",0,0,0,0,0,0
Noyz Narcos,"688,639",39,0,0,0,0,0
RÜFÜS DU SOL,"688,112",0,0,0,0,0,0
헤이즈,"687,833",0,0,0,0,0,0
Naza,"687,758",0,0,0,0,0,0
DMX,"685,987",0,0,0,0,0,0
Aitana,"685,529",141,0,0,0,0,0
Carly Rae Jepsen,"685,227",0,0,0,0,0,0
Sabrina Claudio,"685,217",20,0,0,0,0,0
Teddy Swims,"684,171","1,685",0,0,0,0,0
Carlos Rivera,"683,655",0,0,0,0,0,0
Emis Killa,"682,091",86,0,0,0,0,0
SUPER JUNIOR,"680,115",0,0,0,0,0,0
Fynn Kliemann,"679,699",0,0,0,0,0,0
Rick Ross,"678,810",0,0,0,0,0,0
Yandel,"678,259",0,0,0,0,0,0
Matheus & Kauan,"678,165",107,0,0,0,0,0
Marshmello,"677,226",0,0,0,0,0,0
The Smile,"677,012",179,0,0,0,0,0
Vance Joy,"675,989",0,0,0,0,0,0
OBLADAET,"674,591",267,0,0,0,0,0
Creepy Nuts,"674,292",0,0,0,0,0,0
A$AP Mob,"674,037",0,0,0,0,0,0
AKMU,"673,298","3,772",0,0,0,0,0
Fabri Fibra,"672,941",42,0,0,0,0,0
Kontrafakt,"672,272",132,0,0,0,0,0
Izal,"671,659",0,0,0,0,0,0
Separ,"669,608",353,0,0,0,0,0
Hornet La Frappe,"668,905",0,0,0,0,0,0
Mark Forster,"666,656",0,0,0,0,0,0
LSD,"666,500",0,0,0,0,0,0
Azet & Zuna,"665,226",0,0,0,0,0,0
Nasty C,"664,953",149,0,0,0,0,0
ELLEGARDEN,"664,910",69,0,0,0,0,0
AJ Tracey,"664,666",0,0,0,0,0,0
"Joby Talbot, Neil Hannon & The Cast of Wonka","664,320",206,0,0,0,0,0
Izi,"663,196",54,0,0,0,0,0
Lil Kleine,"662,981",0,0,0,0,0,0
j-hope,"662,119",133,0,0,0,0,0
Five Finger Death Punch,"662,015",163,0,0,0,0,0
"Rae Sremmurd, Swae Lee & Slim Jxmmi","661,417",0,0,0,0,0,0
Catfish and the Bottlemen,"659,196",0,0,0,0,0,0
"Lin-Manuel Miranda, Germaine Franco & Elenco de Encanto","658,928",0,0,0,0,0,0
WANIMA,"656,876",0,0,0,0,0,0
Miguel,"656,511",0,0,0,0,0,0
Big Sean,"653,600",0,0,0,0,0,0
Rocket,"649,838",42,0,0,0,0,0
太妍,"649,708",0,0,0,0,0,0
Mahmood,"649,589",298,0,0,0,0,0
HAIM,"648,163",0,0,0,0,0,0
Haftbefehl,"646,822",0,0,0,0,0,0
JID,"646,138",0,0,0,0,0,0
Jovanotti,"645,817",0,0,0,0,0,0
Tedua & Chris Nolan,"645,762",173,0,0,0,0,0
Heuss L'enfoiré,"644,984",0,0,0,0,0,0
빈지노,"644,629",986,0,0,0,0,0
Trettmann,"644,519",259,0,0,0,0,0
Bluey,"644,044",535,0,0,0,0,0
KC Rebell & Summer Cem,"641,843",0,0,0,0,0,0
李宗盛,"639,798",0,0,0,0,0,0
Eyal Golan,"638,669",280,0,0,0,0,0
Natalia Lafourcade,"638,280",0,0,0,0,0,0
HATIK,"637,152",0,0,0,0,0,0
FKA twigs,"636,878",0,0,0,0,0,0
MONSTA X,"636,580",0,0,0,0,0,0
Years & Years,"636,574",0,0,0,0,0,0
Danny Ocean,"636,181",718,0,0,0,0,0
Jason Mraz,"636,122",0,0,0,0,0,0
Nina Chuba,"635,988",378,0,0,0,0,0
Монеточка,"635,796",469,0,0,0,0,0
Marc Anthony,"634,815",155,0,0,0,0,0
Alec Benjamin,"634,178",0,0,0,0,0,0
Ghost,"632,616",57,0,0,0,0,0
James Blunt,"631,063",0,0,0,0,0,0
Joyner Lucas,"630,906",0,0,0,0,0,0
Irama,"630,892",0,0,0,0,0,0
iri,"629,995",0,0,0,0,0,0
Quavo & Takeoff,"629,970",0,0,0,0,0,0
Andrés Cepeda,"629,245",0,0,0,0,0,0
Musica Para Dormir,"629,110",0,0,0,0,0,0
Marco Mengoni,"628,690",0,0,0,0,0,0
Mark Ronson,"626,221",0,0,0,0,0,0
Jazmine Sullivan,"625,953",0,0,0,0,0,0
Reik,"625,674",81,0,0,0,0,0
Rich Brian,"623,838",0,0,0,0,0,0
Clara Luciani,"622,876",0,0,0,0,0,0
JPCC Worship,"621,579",0,0,0,0,0,0
Kinderen Voor Kinderen,"617,662",0,0,0,0,0,0
Ludmilla,"616,952",403,0,0,0,0,0
KSI,"616,439",0,0,0,0,0,0
PSICOLOGI,"615,652",0,0,0,0,0,0
Carin Leon,"614,602",0,0,0,0,0,0
Shubh,"612,248",641,0,0,0,0,0
Vianney,"611,239",0,0,0,0,0,0
Bastille,"611,114",0,0,0,0,0,0
BNK48,"610,596",0,0,0,0,0,0
Thirty Seconds to Mars,"610,567",0,0,0,0,0,0
Tha Supreme,"610,551",0,0,0,0,0,0
Kali,"610,270",70,0,0,0,0,0
Die Schule der magischen Tiere,"608,787",0,0,0,0,0,0
Pooh Shiesty,"607,265",0,0,0,0,0,0
Jessie Ware,"606,185",0,0,0,0,0,0
"Die Schule der magischen Tiere, Nico Wellenbrink, Robin Kallenberger, Vincent Stein, Robin Haefs, Ali Zuckowski, Konstantin Scherer, Yanek Stärk & Yanek Stärk","606,102",532,0,0,0,0,0
BiSH,"605,068",0,0,0,0,0,0
K.I.Z,"603,597",0,0,0,0,0,0
家风儿童合唱团,"603,460",527,0,0,0,0,0
Zuna,"602,587",0,0,0,0,0,0
Massimo Pericolo,"602,008",155,0,0,0,0,0
KC Rebell,"600,695",0,0,0,0,0,0
The Script,"598,098",0,0,0,0,0,0
Michael Kiwanuka,"595,185",0,0,0,0,0,0
RBD,"595,185",0,0,0,0,0,0
María José,"594,489",0,0,0,0,0,0
Uwa and Friends,"594,148",237,0,0,0,0,0
NMIXX,"593,529",52,0,0,0,0,0
D.O.,"593,036","2,352",0,0,0,0,0
Imen Es,"592,993",0,0,0,0,0,0
"Mithoon, Ankit Tiwari & Jeet Gannguli","591,123",363,0,0,0,0,0
Lartiste,"590,455",0,0,0,0,0,0
α Healing,"590,431",837,0,0,0,0,0
Chillinit,"590,172",0,0,0,0,0,0
Daddy Yankee,"590,059",0,0,0,0,0,0
OBOY,"589,970",0,0,0,0,0,0
Música relajante,"589,490",0,0,0,0,0,0
Tiësto,"589,379",0,0,0,0,0,0
Scally Milano,"588,426",0,0,0,0,0,0
Die Toten Hosen,"587,153",0,0,0,0,0,0
Verschiedene Interpret:innen,"585,585","1,922",0,0,0,0,0
Manuel Carrasco,"584,713",20,0,0,0,0,0
Carl Brave x Franco 126,"584,527",0,0,0,0,0,0
Mishary Rashid Al-Afassy,"584,358",0,0,0,0,0,0
MACHETE,"584,261",47,0,0,0,0,0
Soprano,"583,180",129,0,0,0,0,0
SuperM,"582,007",0,0,0,0,0,0
Future & Lil Uzi Vert,"581,771",0,0,0,0,0,0
Pil C,"578,539",280,0,0,0,0,0
SiR,"577,904",0,0,0,0,0,0
MHD,"576,562",0,0,0,0,0,0
씨잼,"573,404",882,0,0,0,0,0
Sofiane,"572,049",0,0,0,0,0,0
Quevedo,"571,925",156,0,0,0,0,0
Kraftklub,"570,869",0,0,0,0,0,0
Picture This,"570,859",448,0,0,0,0,0
alt-J,"570,517",0,0,0,0,0,0
Chloe x Halle,"570,127",0,0,0,0,0,0
Elevation Worship & Maverick City Music,"569,811",83,0,0,0,0,0
Foals,"568,470",0,0,0,0,0,0
HARDY,"567,708","1,183",0,0,0,0,0
Би-2,"567,593",0,0,0,0,0,0
CNCO,"567,274",0,0,0,0,0,0
草东没有派对,"567,021",752,0,0,0,0,0
Noize MC,"566,982",0,0,0,0,0,0
James Bay,"566,876",0,0,0,0,0,0
Melim,"566,071",0,0,0,0,0,0
Dominic Fike,"565,985",141,0,0,0,0,0
Mitski,"564,702",35,0,0,0,0,0
London Philharmonic Orchestra & David Parry,"563,941",0,0,0,0,0,0
櫻坂46,"563,668",131,0,0,0,0,0
Peppa Pig,"562,986",196,0,0,0,0,0
1PLIKÉ140,"560,053",0,0,0,0,0,0
Nej,"560,013",0,0,0,0,0,0
Fler,"559,831",0,0,0,0,0,0
Young Nudy,"559,809",0,0,0,0,0,0
Snoop Dogg,"559,433",0,0,0,0,0,0
王菲,"558,900",79,0,0,0,0,0
Loqiemean,"558,337",0,0,0,0,0,0
Loboda,"556,767",0,0,0,0,0,0
Franco126,"556,043",0,0,0,0,0,0
舐達麻,"556,014",0,0,0,0,0,0
"Benny Andersson, Björn Ulvaeus & Lily James","554,458",138,0,0,0,0,0
Marina,"554,419",0,0,0,0,0,0
Ufo361 & Ezhel,"554,179",68,0,0,0,0,0
Shirin David,"553,298",0,0,0,0,0,0
Angus & Julia Stone,"553,145",693,0,0,0,0,0
V $ X V PRiNCE,"552,860",75,0,0,0,0,0
Rylo Rodriguez,"552,747",259,0,0,0,0,0
林俊傑,"552,298",0,0,0,0,0,0
Soso Maness,"552,156",0,0,0,0,0,0
조성진,"551,613",0,0,0,0,0,0
Michele Garruti & Giampaolo Pasquile,"551,611",558,0,0,0,0,0
혁오,"550,828",0,0,0,0,0,0
Lynda,"550,539",218,0,0,0,0,0
高爾宣 OSN,"550,235",0,0,0,0,0,0
Seyi Vibez,"549,607",629,0,0,0,0,0
milet,"548,551",0,0,0,0,0,0
睡眠寶寶貴族音樂,"548,463","1,186",0,0,0,0,0
Shoreline Mafia,"548,448",0,0,0,0,0,0
Safeplanet,"548,431",0,0,0,0,0,0
Jess Glynne,"547,524",0,0,0,0,0,0
Müslüm Gürses,"547,395",0,0,0,0,0,0
OneRepublic,"544,465",0,0,0,0,0,0
Night Skinny,"544,263",0,0,0,0,0,0
Mustard,"544,109",0,0,0,0,0,0
Chuva Para Dormir,"543,929",455,0,0,0,0,0
Official鬍子男dism,"541,821",0,0,0,0,0,0
Vegas Jones,"541,168",0,0,0,0,0,0
Zara Larsson,"540,911",21,0,0,0,0,0
Tom Walker,"540,893",0,0,0,0,0,0
어노인팅,"540,404",0,0,0,0,0,0
Eddy de Pretto,"540,118",0,0,0,0,0,0
Sleeping Mozart Relaxing Baby,"538,337",0,0,0,0,0,0
88rising,"538,050",0,0,0,0,0,0
Duki,"537,871",115,0,0,0,0,0
André Hazes,"537,586",35,0,0,0,0,0
Lil Mosey,"537,566",0,0,0,0,0,0
Gang of Youths,"536,275",0,0,0,0,0,0
Dosseh,"536,209",0,0,0,0,0,0
毛不易,"536,138",0,0,0,0,0,0
Duman,"535,946",0,0,0,0,0,0
邓紫棋,"535,889",577,0,0,0,0,0
YL,"534,352",0,0,0,0,0,0
Alemán,"534,219",119,0,0,0,0,0
Musica para Dormir 101,"534,131",446,0,0,0,0,0
Sanjay Leela Bhansali,"534,091","1,052",0,0,0,0,0
Nik Tendo,"533,600",25,0,0,0,0,0
Teyana Taylor,"532,220",0,0,0,0,0,0
Kaza,"532,097",0,0,0,0,0,0
YFN Lucci,"531,844",0,0,0,0,0,0
Big Sean & Metro Boomin,"531,623",0,0,0,0,0,0
Kalash Criminel,"528,527",0,0,0,0,0,0
VillaBanks,"528,514",0,0,0,0,0,0
