Artist,Total,Today,1M,2M,3M,4M,5M
Loredana & Mozzik,"1,015,997",0,0,0,0,0,0
Gazapizm,"1,015,851",0,0,0,0,0,0
Future & Metro Boomin,"1,014,889",0,0,0,0,0,0
Jain,"1,012,478",0,0,0,0,0,0
"The Weeknd, Kendrick Lamar","1,011,360",0,1,0,0,0,0
T-Fest & Скриптонит,"1,011,067",160,1,0,0,0,0
AC/DC,"1,006,390",320,0,0,0,0,0
Элджей & Feduk,"1,005,708",164,1,0,0,0,0
GONE.Fludd,"1,002,452",0,0,0,0,0,0
Niro,"1,000,205",0,0,0,0,0,0
Tiziano Ferro,"997,955",0,0,0,0,0,0
Lil Tecca,"997,473",0,0,0,0,0,0
Tommaso Paradiso,"996,451",0,0,0,0,0,0
Yzomandias,"995,088",58,0,0,0,0,0
Azahriah & Desh,"986,232","1,082",0,0,0,0,0
Ramz,"986,156",0,0,0,0,0,0
Jakone & SCIRENA,"984,487","1,299",0,0,0,0,0
The Black Eyed Peas & J Balvin,"980,521",0,0,0,0,0,0
Miami Yacine,"980,199",0,0,0,0,0,0
Клава Кока,"979,114",0,0,0,0,0,0
BLACKPINK,"974,901",0,0,0,0,0,0
Lauv,"973,770",0,0,0,0,0,0
ЛСП,"973,297",0,0,0,0,0,0
Sefo,"969,137",405,0,0,0,0,0
Mabel Matiz,"963,796",567,0,0,0,0,0
Victor Leksell,"962,284",83,0,0,0,0,0
Sabrina Carpenter,"960,876","16,496",0,0,0,0,0
Martin Garrix & David Guetta,"958,781",0,0,0,0,0,0
Rose Villain,"958,441","4,093",0,0,0,0,0
Lazza & Sfera Ebbasta,"958,066",0,0,0,0,0,0
Bebe Rexha,"957,893",0,0,0,0,0,0
Джиган,"957,828",0,0,0,0,0,0
Jaymes Young,"955,187",0,0,0,0,0,0
Sadek,"953,801",0,0,0,0,0,0
"Capital Bra, Samra & Lea","953,752",0,0,0,0,0,0
LSD,"953,067",0,0,0,0,0,0
Dadju & Tayc,"951,068","1,513",0,0,0,0,0
BLANCO & Sfera Ebbasta,"949,169",0,0,0,0,0,0
Djo,"948,181","4,012",0,0,0,0,0
Kesi,"941,099",447,0,0,0,0,0
Purple Disco Machine & Kungs,"941,001",0,0,0,0,0,0
Скриптонит & Райда,"940,997",211,0,0,0,0,0
LEA,"930,362",0,0,0,0,0,0
Khalid & Normani,"929,718",0,0,0,0,0,0
Tony Effe,"928,066","2,915",0,0,0,0,0
Emma,"927,946","1,112",0,0,0,0,0
Rocco Hunt & Ana Mena,"927,931",0,0,0,0,0,0
Elton John & Britney Spears,"926,492",0,0,0,0,0,0
Elisa,"925,430",0,0,0,0,0,0
Baby Gang,"925,135","1,194",0,0,0,0,0
Aitch,"923,180",0,0,0,0,0,0
Frenna,"923,158","1,669",0,0,0,0,0
Fabri Fibra,"922,892",333,0,0,0,0,0
Joel Corry & Jax Jones,"922,310",0,0,0,0,0,0
Camilo,"921,773",0,0,0,0,0,0
Ben Fero,"921,495",0,0,0,0,0,0
Alesso & Zara Larsson,"920,126",0,0,0,0,0,0
Lauren Spencer-Smith,"918,793",0,0,0,0,0,0
Luciano & RAF Camora,"917,360",638,0,0,0,0,0
"Jax Jones, Martin Solveig & Madison Beer","917,255",0,0,0,0,0,0
Sech,"915,832",0,0,0,0,0,0
Marracash & Guè,"914,514",386,0,0,0,0,0
Hov1,"910,361",478,0,0,0,0,0
EGO,"910,049",0,0,0,0,0,0
"THE SCOTTS, Travis Scott & Kid Cudi","908,610",0,0,0,0,0,0
Paul McCartney,"906,453",0,0,0,0,0,0
Chris Brown & Young Thug,"904,749",0,0,0,0,0,0
KAZKA,"904,610",0,0,0,0,0,0
Yasin,"904,365",379,0,0,0,0,0
Kaza,"902,456",0,0,0,0,0,0
KAMRAD,"901,744",0,0,0,0,0,0
Oxlade,"900,934",0,0,0,0,0,0
Sarah Connor,"900,927",0,0,0,0,0,0
Edis,"900,659",121,0,0,0,0,0
Lost Frequencies & Zonderling,"897,901",0,0,0,0,0,0
ANNA ASTI & Филипп Киркоров,"896,730",221,0,0,0,0,0
The Pogues,"895,097",0,0,0,0,0,0
13 Organisé,"893,299",0,0,0,0,0,0
GAULOIS,"892,119",0,0,0,0,0,0
Ed Sheeran & Elton John,"890,492",0,0,0,0,0,0
"J Balvin, Dua Lipa, Bad Bunny & Tainy","890,257",0,0,0,0,0,0
Kygo & Imagine Dragons,"889,827",0,0,0,0,0,0
Nicki Minaj & Ice Spice,"887,513",0,0,0,0,0,0
The Ronettes,"883,285",0,0,0,0,0,0
Kygo & Miguel,"882,318",0,0,0,0,0,0
Kravz & Гио ПиКа,"881,844",0,0,0,0,0,0
James Hype,"879,445",0,0,0,0,0,0
Miksu / Macloud & T-Low,"878,878",0,0,0,0,0,0
Travis Scott & HVME,"877,618",0,0,0,0,0,0
Surfaces,"877,583",0,0,0,0,0,0
Yüzyüzeyken Konuşuruz,"876,917",22,0,0,0,0,0
andreas odbjerg,"874,479",306,0,0,0,0,0
Гуф & Murovei,"871,331",571,0,0,0,0,0
Robin Schulz & Dennis Lloyd,"869,326",0,0,0,0,0,0
Ziak,"868,773",0,0,0,0,0,0
Coolio,"866,827",0,0,0,0,0,0
Childish Gambino,"866,416",0,0,0,0,0,0
Andro,"864,277",0,0,0,0,0,0
A.V.G,"862,094",586,0,0,0,0,0
Kevin,"861,779",0,0,0,0,0,0
Sia & David Guetta,"860,000",0,0,0,0,0,0
Pil C,"857,889",65,0,0,0,0,0
Kanye West & Ty Dolla $ign,"856,871",0,0,0,0,0,0
"SIRA, Bausa & badchieff","855,534","1,309",0,0,0,0,0
VIZE & Tom Gregory,"852,763",0,0,0,0,0,0
Astrid S,"850,432",555,0,0,0,0,0
John Legend,"846,831",0,0,0,0,0,0
Ian,"845,598",142,0,0,0,0,0
ART,"842,357",0,0,0,0,0,0
Bosh,"837,895",0,0,0,0,0,0
blackbear,"837,636",0,0,0,0,0,0
Jason Derulo & David Guetta,"833,846",0,0,0,0,0,0
Josman,"830,216",0,0,0,0,0,0
Favé,"829,799",342,0,0,0,0,0
Farid Bang,"828,239",0,0,0,0,0,0
"Hugh Jackman, Keala Settle, Zac Efron, Zendaya & The Greatest Showman Ensemble","828,224",0,0,0,0,0,0
Antoon,"827,606",133,0,0,0,0,0
YG Marley,"826,636",984,0,0,0,0,0
Josylvio,"826,474",0,0,0,0,0,0
Баста & Zivert,"826,249",0,0,0,0,0,0
The Minds Of 99,"822,298",206,0,0,0,0,0
"Tiësto, Jonas Blue & Rita Ora","821,892",0,0,0,0,0,0
Dave & Tiakola,"819,878",0,0,0,0,0,0
Boulevard Depo,"819,678",0,0,0,0,0,0
Shane Codd,"818,416",0,0,0,0,0,0
Kylie Minogue,"817,274",0,0,0,0,0,0
Ektor,"812,758",131,0,0,0,0,0
BoomDaBash & Alessandra Amoroso,"810,703",0,0,0,0,0,0
Quebonafide,"810,452",0,0,0,0,0,0
Sigala & Paloma Faith,"809,487",0,0,0,0,0,0
ZEG P,"808,813",0,0,0,0,0,0
Glockenbach,"808,139",0,0,0,0,0,0
Calin & Viktor Sheen,"808,133",506,0,0,0,0,0
Journey,"806,254","1,064",0,0,0,0,0
S1mba,"805,004",0,0,0,0,0,0
Laylow,"802,160",0,0,0,0,0,0
Dabro,"801,187",0,0,0,0,0,0
Korol I Shut,"799,195",381,0,0,0,0,0
ATL,"796,541",0,0,0,0,0,0
"NILETTO, Oleg Miami & Lesha Svik","794,916","3,091",0,0,0,0,0
Sezen Aksu,"794,090",610,0,0,0,0,0
Frank Ocean,"793,896",302,0,0,0,0,0
Fresh,"791,928",0,0,0,0,0,0
Toto,"791,690",244,0,0,0,0,0
KALIM,"790,450",0,0,0,0,0,0
Milky Chance,"789,653",0,0,0,0,0,0
NSG,"789,327",0,0,0,0,0,0
Soolking & Niska,"788,605",0,0,0,0,0,0
Xcho & MACAN,"788,086",356,0,0,0,0,0
AK Ausserkontrolle,"787,129",619,0,0,0,0,0
Leona Lewis,"786,757",0,0,0,0,0,0
Султан Лагучев,"780,731",0,0,0,0,0,0
Ваня Дмитриенко,"777,180",0,0,0,0,0,0
Allj,"774,704",0,0,0,0,0,0
#2Маши,"774,291",0,0,0,0,0,0
The Limba & Andro,"773,809",0,0,0,0,0,0
Nik Tendo,"773,686",0,0,0,0,0,0
Kontrafakt,"773,192",0,0,0,0,0,0
BlocBoy JB,"771,255",0,0,0,0,0,0
CIVO,"770,671",509,0,0,0,0,0
Artie 5ive,"770,109","1,513",0,0,0,0,0
TIX,"769,474",0,0,0,0,0,0
T-Rex,"769,460",79,0,0,0,0,0
Paky,"769,448",0,0,0,0,0,0
Egor Kreed,"769,309",0,0,0,0,0,0
Ray Dalton & Alvaro Soler,"767,004",0,0,0,0,0,0
Years & Years,"766,781",0,0,0,0,0,0
Kay One,"766,486",0,0,0,0,0,0
Lil Baby,"762,661",42,0,0,0,0,0
CYRIL,"762,430","6,252",0,0,0,0,0
Charli XCX,"760,696",466,0,0,0,0,0
Akmal',"756,595","1,454",0,0,0,0,0
Bonez MC & Gzuz,"755,428",0,0,0,0,0,0
Nicky Youre & Dazy,"755,159",0,0,0,0,0,0
Aka 7even,"754,225",0,0,0,0,0,0
Yxng Bane,"751,361",0,0,0,0,0,0
1PLIKÉ140,"750,710",0,0,0,0,0,0
Paulo Londra,"748,812",0,0,0,0,0,0
Roméo Elvis,"745,838",0,0,0,0,0,0
Bruce Springsteen,"744,727",22,0,0,0,0,0
DJ Robin & Schürze,"744,431",0,0,0,0,0,0
Pajel,"743,168",0,0,0,0,0,0
LA Vision & Gigi D'Agostino,"742,233",0,0,0,0,0,0
Alfa,"741,735",938,0,0,0,0,0
Timal & Gazo,"741,681",0,0,0,0,0,0
Mister V,"740,865",0,0,0,0,0,0
Eliza Rose & Interplanetary Criminal,"739,717",0,0,0,0,0,0
Martin Solveig,"738,403",0,0,0,0,0,0
Ленинград,"738,397",0,0,0,0,0,0
Negramaro,"737,960",0,0,0,0,0,0
Summer Cem & Bausa,"735,076",0,0,0,0,0,0
Cesare Cremonini,"734,505",0,0,0,0,0,0
Maggie Lindemann,"733,798",0,0,0,0,0,0
Lil Tjay & 6LACK,"732,141",0,0,0,0,0,0
Green Montana,"732,123","1,760",0,0,0,0,0
Troye Sivan,"731,235",0,0,0,0,0,0
Massimo Pericolo,"731,156",431,0,0,0,0,0
Murda & Ezhel,"730,410",0,0,0,0,0,0
Snik,"729,670",915,0,0,0,0,0
Florence + The Machine,"728,146",600,0,0,0,0,0
UNDERGRUNN,"727,928",802,0,0,0,0,0
Loco Escrito,"724,852",0,0,0,0,0,0
Black Eyed Peas & J Balvin,"724,143",0,0,0,0,0,0
Ana Mena,"722,131",719,0,0,0,0,0
Little Big,"721,200",0,0,0,0,0,0
L'Algérino,"721,099",0,0,0,0,0,0
Fero47,"720,824",0,0,0,0,0,0
Julia Michaels,"719,285",0,0,0,0,0,0
ClockClock,"718,541",0,0,0,0,0,0
Melanie Thornton,"716,961",0,0,0,0,0,0
"MACE, BLANCO & Salmo","715,083",0,0,0,0,0,0
Miksu / Macloud & makko,"714,839",0,0,0,0,0,0
Ant Wan,"714,160",0,0,0,0,0,0
Jonasu,"713,813",0,0,0,0,0,0
KitschKrieg,"712,388",0,0,0,0,0,0
Becky Hill,"711,597","1,958",0,0,0,0,0
Robin Schulz & Wes,"710,135",0,0,0,0,0,0
Rauf & Faik,"709,993",0,0,0,0,0,0
Lauv & Troye Sivan,"707,217",0,0,0,0,0,0
Reynmen,"706,579",876,0,0,0,0,0
Izi,"706,545",0,0,0,0,0,0
Zac Efron & Zendaya,"706,253",0,0,0,0,0,0
4Keus,"705,768",0,0,0,0,0,0
J Balvin & Bad Bunny,"705,211",52,0,0,0,0,0
Jazzy,"704,604",152,0,0,0,0,0
KAROL G & Shakira,"704,359",253,0,0,0,0,0
"Ziv Zaifman, Hugh Jackman & Michelle Williams","703,289",0,0,0,0,0,0
Il Pagante,"701,810",0,0,0,0,0,0
ArrDee,"700,125",0,0,0,0,0,0
Lil Mosey,"698,381",0,0,0,0,0,0
The Goo Goo Dolls,"697,043",554,0,0,0,0,0
Khalid & Disclosure,"696,301",0,0,0,0,0,0
KALUSH,"695,736",0,0,0,0,0,0
LORENZO,"695,391",0,0,0,0,0,0
Pietro Lombardi,"694,943",0,0,0,0,0,0
Switch Disco & Ella Henderson,"694,397",205,0,0,0,0,0
104,"694,204",0,0,0,0,0,0
CNCO & Little Mix,"693,777",0,0,0,0,0,0
Zeynep Bastık,"693,386",549,0,0,0,0,0
JVG,"691,275",475,0,0,0,0,0
CamelPhat & Elderbrook,"690,810",0,0,0,0,0,0
Moya Mishel,"689,485","1,154",0,0,0,0,0
Coi Leray,"688,935",0,0,0,0,0,0
DEVITO,"688,627",539,0,0,0,0,0
Light,"687,912",383,0,0,0,0,0
Burak Yeter,"687,734",0,0,0,0,0,0
Wes Nelson & Yxng Bane,"686,236",0,0,0,0,0,0
Mahmood & BLANCO,"686,190",0,0,0,0,0,0
Calema,"684,276",201,0,0,0,0,0
MARKUL & Oxxxymiron,"683,298",0,0,0,0,0,0
Cream Soda,"681,188",98,0,0,0,0,0
Sebastián Yatra,"680,507",0,0,0,0,0,0
SHAED & ZAYN,"679,677",0,0,0,0,0,0
BoomDaBash,"679,496",221,0,0,0,0,0
"Ellie Goulding, Diplo & Swae Lee","678,668",0,0,0,0,0,0
Vasco Rossi,"677,674",0,0,0,0,0,0
Lo & Leduc,"677,175",0,0,0,0,0,0
Vegas Jones,"676,638",0,0,0,0,0,0
Lazza & Takagi & Ketra,"676,042",152,0,0,0,0,0
RAF Camora & Luciano,"676,027",0,0,0,0,0,0
Bing Crosby,"673,610",0,0,0,0,0,0
Slow J,"672,518",483,0,0,0,0,0
Luude,"671,356",0,0,0,0,0,0
Madman,"670,132",350,0,0,0,0,0
Koba LaD & Gazo,"669,765",0,0,0,0,0,0
PRO8L3M,"668,058",131,0,0,0,0,0
Darlene Love,"666,411",0,0,0,0,0,0
Tory Lanez,"665,120",0,0,0,0,0,0
DYSTINCT,"664,390",0,0,0,0,0,0
Zola & Koba LaD,"664,089","1,633",0,0,0,0,0
Marshmello & Halsey,"664,068",0,0,0,0,0,0
James Arthur & Anne-Marie,"663,589",0,0,0,0,0,0
VERBEE,"663,129",0,0,0,0,0,0
LX & Maxwell,"662,562",0,0,0,0,0,0
"Marco Borsato, Armin van Buuren & Davina Michelle","662,263",0,0,0,0,0,0
Nirvana,"660,908",555,0,0,0,0,0
"Alan Walker, Noah Cyrus & Digital Farm Animals","660,905",0,0,0,0,0,0
BLOK3,"660,194","1,083",0,0,0,0,0
Jubël,"659,697",0,0,0,0,0,0
Joji,"659,151",0,0,0,0,0,0
Fousheé,"658,741",0,0,0,0,0,0
LIZER,"657,715",0,0,0,0,0,0
Martin Garrix & Troye Sivan,"657,072",0,0,0,0,0,0
Kygo & Ava Max,"656,628","2,985",0,0,0,0,0
"Carolina Gaitán - La Gaita, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz & Encanto - Cast","654,907",0,0,0,0,0,0
Sonny Fodera & MK,"653,199","1,166",0,0,0,0,0
Francesco Gabbani,"653,162",0,0,0,0,0,0
ФОГЕЛЬ,"650,775",0,0,0,0,0,0
Ольга Бузова,"650,683",0,0,0,0,0,0
Pentatonix,"650,503",0,0,0,0,0,0
Sima,"649,961",111,0,0,0,0,0
Hailee Steinfeld & Alesso,"649,047",0,0,0,0,0,0
B Young,"647,614",0,0,0,0,0,0
Miss Li,"647,554",347,0,0,0,0,0
The Limba,"646,882",0,0,0,0,0,0
Bresh & SHUNE,"646,792",215,0,0,0,0,0
The Script,"645,720",559,0,0,0,0,0
Belters Only & Jazzy,"644,617",0,0,0,0,0,0
DMS,"644,566",0,0,0,0,0,0
Три дня дождя,"643,492",431,0,0,0,0,0
GUMA,"642,972",0,0,0,0,0,0
Koba LaD & Naps,"642,708",0,0,0,0,0,0
MACAN & SCIRENA,"641,539",537,0,0,0,0,0
Dove Cameron,"639,757",0,0,0,0,0,0
"David Guetta, Martin Garrix & Brooks","638,679",0,0,0,0,0,0
"TACONAFIDE, Quebonafide & Taco Hemingway","638,063",0,0,0,0,0,0
Mora,"637,118",0,0,0,0,0,0
MK,"636,476",0,0,0,0,0,0
Пошлая Молли,"634,041",0,0,0,0,0,0
Britney Spears,"634,030",0,0,0,0,0,0
Jovanotti,"633,433",0,0,0,0,0,0
Sean Paul,"632,953",0,0,0,0,0,0
DripReport,"632,684",0,0,0,0,0,0
"Shablo, Geolier & Sfera Ebbasta","632,618",0,0,0,0,0,0
Полина Гагарина,"632,097",0,0,0,0,0,0
Finesse,"631,989",154,0,0,0,0,0
"Paul Woolford, Diplo & Kareen Lomax","631,894",0,0,0,0,0,0
Becky Hill & Topic,"631,075",0,0,0,0,0,0
Armin van Buuren,"630,767",0,0,0,0,0,0
Loren Allred,"630,477",0,0,0,0,0,0
Davina Michelle,"630,031",0,0,0,0,0,0
GUY2BEZBAR,"628,641",0,0,0,0,0,0
21 Savage & Metro Boomin,"627,584",0,0,0,0,0,0
"Migos, Nicki Minaj & Cardi B","627,537",0,0,0,0,0,0
Shouse & David Guetta,"625,922",0,0,0,0,0,0
Joker Out,"625,010",0,0,0,0,0,0
Tion Wayne X Russ Millions,"624,460",0,0,0,0,0,0
Digga D,"624,325",0,0,0,0,0,0
MIST,"623,639",0,0,0,0,0,0
Calvin Harris & Sam Smith,"623,545",0,0,0,0,0,0
Ariana Grande & Social House,"622,493",0,0,0,0,0,0
Emir Can İğrek,"621,485",43,0,0,0,0,0
ANIKV,"619,796",0,0,0,0,0,0
"Aarne, BUSHIDO ZHO & ANIKV","619,476",103,0,0,0,0,0
"AVA, ANNA & Capo Plaza","618,927",849,0,0,0,0,0
Kaleo,"616,738",0,0,0,0,0,0
Guns N' Roses,"616,545",699,0,0,0,0,0
Night Skinny,"616,180",0,0,0,0,0,0
Maroon 5 & Megan Thee Stallion,"616,178",0,0,0,0,0,0
Kali,"616,065",0,0,0,0,0,0
"Gabry Ponte, LUM!X & Prezioso","615,708",0,0,0,0,0,0
Zedd & Alessia Cara,"614,650",0,0,0,0,0,0
badmómzjay,"613,511",0,0,0,0,0,0
CYGO,"612,491",0,0,0,0,0,0
Адлер Коцба & Timran,"612,331",0,0,0,0,0,0
Sido & Apache 207,"612,140",344,0,0,0,0,0
"Rkomi, Sfera Ebbasta & Junior K","612,003",0,0,0,0,0,0
Eartha Kitt,"611,483",0,0,0,0,0,0
Ella Henderson,"611,023",960,0,0,0,0,0
JAY-Z,"610,963",0,0,0,0,0,0
Vitaa & Slimane,"610,472",0,0,0,0,0,0
Fabio Rovazzi,"610,209",0,0,0,0,0,0
Bausa & Apache 207,"609,376",0,0,0,0,0,0
Simge,"608,476",413,0,0,0,0,0
Pablo Alborán,"608,354",0,0,0,0,0,0
Lesha Svik,"608,206",0,0,0,0,0,0
Tiësto & KAROL G,"605,931",0,0,0,0,0,0
Sigala & Ella Eyre,"604,676",0,0,0,0,0,0
DOROFEEVA,"604,575",259,0,0,0,0,0
Anitta,"604,412",0,0,0,0,0,0
Nucci,"603,151",227,0,0,0,0,0
Shay,"602,835",0,0,0,0,0,0
Три дня дождя & MONA,"602,332","1,760",0,0,0,0,0
"KASIMIR1441, badmómzjay & WILDBWOYS","601,604",0,0,0,0,0,0
Juice WRLD & Marshmello,"601,459",0,0,0,0,0,0
"Macklemore & Ryan Lewis, Macklemore & Ryan Lewis","601,143","2,265",0,0,0,0,0
"Drillionaire, Lazza & BLANCO","600,498",679,0,0,0,0,0
Disturbed,"600,414","5,815",0,0,0,0,0
konfuz,"600,244",0,0,0,0,0,0
Lil Peep & XXXTENTACION,"599,645",0,0,0,0,0,0
Cakal,"599,454",182,0,0,0,0,0
Trinidad Cardona,"599,242",0,0,0,0,0,0
Nicky Jam,"598,341",0,0,0,0,0,0
Emanuele Aloia,"597,879",0,0,0,0,0,0
Therapie TAXI,"597,773",0,0,0,0,0,0
Jax Jones & Calum Scott,"597,581",0,0,0,0,0,0
Alicia Keys,"596,766",0,0,0,0,0,0
Sagopa Kajmer,"596,138",0,0,0,0,0,0
SB Maffija,"594,531",204,0,0,0,0,0
Ханна,"594,018",0,0,0,0,0,0
Ufo361 & Sonus030,"593,663",0,0,0,0,0,0
Gesaffelstein & The Weeknd,"593,154",0,0,0,0,0,0
DJ Smash,"592,816",0,0,0,0,0,0
Michael Jackson,"592,102",0,0,0,0,0,0
Craig David,"591,756",0,0,0,0,0,0
Nimo & Capo,"591,223",0,0,0,0,0,0
Джаро & Ханза,"591,126",0,0,0,0,0,0
Aaron Smith,"590,893",0,0,0,0,0,0
Güneş,"590,546",74,0,0,0,0,0
Aleyna Tilki,"588,676",63,0,0,0,0,0
Anna,"588,230","2,565",0,0,0,0,0
Joé Dwèt Filé,"585,925",0,0,0,0,0,0
HENSY,"585,482",0,0,0,0,0,0
Alma,"583,850",0,0,0,0,0,0
5UTRA,"582,727","1,592",0,0,0,0,0
Charlie Charles,"582,371",0,0,0,0,0,0
Gunna & Future,"581,137",0,0,0,0,0,0
El Profesor,"581,049",0,0,0,0,0,0
Bad Gyal,"578,950",0,0,0,0,0,0
Natti Natasha & Ozuna,"578,946",0,0,0,0,0,0
Sfera Ebbasta & Rvssian,"578,444",0,0,0,0,0,0
Max Korzh,"578,415",0,0,0,0,0,0
Zara Larsson & David Guetta,"577,813",264,0,0,0,0,0
Kygo & Rita Ora,"577,114",0,0,0,0,0,0
Becky G & Natti Natasha,"576,792",0,0,0,0,0,0
WHITE GALLOWS,"575,068",0,0,0,0,0,0
Soprano,"574,341",0,0,0,0,0,0
"John Lennon, Yoko Ono & The Plastic Ono Band","574,139",0,0,0,0,0,0
Carl Brave x Franco 126,"573,862",0,0,0,0,0,0
"Ariana Grande, Miley Cyrus & Lana Del Rey","573,186",0,0,0,0,0,0
MORGENSHTERN & Элджей,"572,234",0,0,0,0,0,0
Ed Sheeran & Travis Scott,"571,954",0,0,0,0,0,0
Король и Шут,"571,674",696,0,0,0,0,0
Звонкий,"570,363",0,0,0,0,0,0
Don Patricio,"569,241",0,0,0,0,0,0
Buray,"569,100",0,0,0,0,0,0
"Luca-Dante Spadafora, Niklas Dee, Octavian, Peter Plate & Ulf Leo Sommer","569,072",194,0,0,0,0,0
Alan Walker & Ava Max,"567,635",0,0,0,0,0,0
Alle Farben & ILIRA,"566,630",0,0,0,0,0,0
Riton & Oliver Heldens,"564,165",0,0,0,0,0,0
Rava,"563,282",788,0,0,0,0,0
Slade,"561,047",0,0,0,0,0,0
Boza,"560,482",0,0,0,0,0,0
StaySolidRocky,"560,115",0,0,0,0,0,0
BEHM,"560,028",47,0,0,0,0,0
Broederliefde,"559,566",0,0,0,0,0,0
Tiësto & Charli XCX,"558,470",0,0,0,0,0,0
Lvbel C5,"558,049","1,269",0,0,0,0,0
ELMAN,"557,522",0,0,0,0,0,0
Einár,"557,101",0,0,0,0,0,0
RASA,"557,095",0,0,0,0,0,0
Not3s,"556,532",0,0,0,0,0,0
Aurora,"556,327",27,0,0,0,0,0
Rondodasosa,"555,838",0,0,0,0,0,0
Rim'K,"555,646",0,0,0,0,0,0
"Lost Frequencies, Elley Duhé & X Ambassadors","555,146",0,0,0,0,0,0
Dave & Fredo,"554,975",0,0,0,0,0,0
Pascal Letoublon,"554,493",0,0,0,0,0,0
Majestic & Boney M.,"554,335",0,0,0,0,0,0
Maan & Goldband,"552,852",126,0,0,0,0,0
Maître Gims & Maluma,"552,755",0,0,0,0,0,0
Lil Durk,"550,750",0,0,0,0,0,0
Louis Tomlinson,"549,349",0,0,0,0,0,0
Lune,"549,136",0,0,0,0,0,0
Zuna,"548,409",0,0,0,0,0,0
TOQUEL,"548,356",230,0,0,0,0,0
Louane,"547,955",0,0,0,0,0,0
Intelligency,"547,453",0,0,0,0,0,0
Gruppa Skryptonite,"546,712",0,0,0,0,0,0
Maan,"544,801",0,0,0,0,0,0
Wizkid,"544,638",0,0,0,0,0,0
Liaze,"544,589",0,0,0,0,0,0
Merve Özbey,"543,384",0,0,0,0,0,0
Labrinth,"542,995",0,0,0,0,0,0
Alessandra Amoroso,"542,907","1,725",0,0,0,0,0
Molly Sandén,"541,268",531,0,0,0,0,0
Hardy Caprio,"540,773",0,0,0,0,0,0
Sam Fischer,"540,218",0,0,0,0,0,0
Bad Bunny & Tainy,"539,802",86,0,0,0,0,0
"Rudimental, Charlotte Plank & Vibe Chemistry","539,088",0,0,0,0,0,0
Veronica Maggio,"539,057",668,0,0,0,0,0
Lil Wayne,"537,006",0,0,0,0,0,0
Il Tre,"536,998",0,0,0,0,0,0
Cian Ducrot,"536,272",0,0,0,0,0,0
Steve Lacy,"535,067",0,0,0,0,0,0
Dargen D'Amico,"533,808",0,0,0,0,0,0
Лолита & Коста Лакоста,"532,756",121,0,0,0,0,0
Marshmello & Jonas Brothers,"531,754",0,0,0,0,0,0
MARUV & Boosin,"531,728",0,0,0,0,0,0
RSAC,"530,776",0,0,0,0,0,0
Manuel,"530,152",770,0,0,0,0,0
SiraOne & BHZ,"528,829",0,0,0,0,0,0
"Takagi & Ketra, Omi & Giusy Ferreri","527,191",0,0,0,0,0,0
Oscar,"526,672","1,173",0,0,0,0,0
ARIETE,"525,391",0,0,0,0,0,0
Felix Jaehn & Ray Dalton,"524,974",0,0,0,0,0,0
Kaspiyskiy Gruz,"524,433",0,0,0,0,0,0
Manuş Baba,"523,433",0,0,0,0,0,0
PARTYNEXTDOOR & Rihanna,"522,951",0,0,0,0,0,0
Carla's Dreams,"520,596",16,0,0,0,0,0
YNW Melly,"520,435",0,0,0,0,0,0
Bad Bunny & Chencho Corleone,"519,909",333,0,0,0,0,0
Kings of Leon,"519,895",366,0,0,0,0,0
AK Ausserkontrolle & Bonez MC,"519,752",0,0,0,0,0,0
Konstantinos Argiros,"519,746",98,0,0,0,0,0
Plutónio,"518,899",332,0,0,0,0,0
ELMAN & JONY,"518,558",0,0,0,0,0,0
Джарахов & Markul,"518,516",0,0,0,0,0,0
Dasha,"518,365","7,746",0,0,0,0,0
Soolking & Dadju,"517,725",0,0,0,0,0,0
"Dimitri Vegas & Like Mike, David Guetta & Daddy Yankee","517,225",0,0,0,0,0,0
Tarkan,"516,926",52,0,0,0,0,0
Black Eyed Peas & Shakira,"516,579",0,0,0,0,0,0
Conan Gray,"515,474",0,0,0,0,0,0
Francesca Michielin,"513,818",0,0,0,0,0,0
The Prince Karma,"513,176",0,0,0,0,0,0
Cheat Codes,"513,152",0,0,0,0,0,0
R3HAB & A Touch of Class,"513,069",0,0,0,0,0,0
Giggs,"511,999",0,0,0,0,0,0
JP Saxe,"511,395",0,0,0,0,0,0
АИГЕЛ,"510,744","1,374",0,0,0,0,0
David Guetta & Afrojack,"509,028",0,0,0,0,0,0
Vacra,"508,689",0,0,0,0,0,0
Madrigal,"508,188",91,0,0,0,0,0
Larry,"508,120",0,0,0,0,0,0
"Ozuna, Doja Cat & Sia","508,040",0,0,0,0,0,0
PS1,"504,853",0,0,0,0,0,0
Jax Jones & Mabel,"503,587",0,0,0,0,0,0
$hirak,"502,719",0,0,0,0,0,0
SODA LUV,"501,767",0,0,0,0,0,0
Icy Subzero,"501,717","1,398",0,0,0,0,0
Dave & Stormzy,"501,537",0,0,0,0,0,0
Saiko,"501,264",375,0,0,0,0,0
