Artist,Total,Today,1M,2M,3M,4M,5M
for KING & COUNTRY,"1,272,717","3,440",0,0,0,0,0
Vishal & Shekhar,"1,271,041",593,0,0,0,0,0
Bad Bunny,"1,269,814",0,0,0,0,0,0
Scorpions,"1,266,298",0,0,0,0,0,0
Haloo Helsinki!,"1,261,926",115,0,0,0,0,0
Payung Teduh,"1,259,056",464,1,0,0,0,0
Marilyn Manson,"1,257,658",0,0,0,0,0,0
Kidz Bop Kids,"1,253,393",0,0,0,0,0,0
Melanie Martinez,"1,251,621",0,0,0,0,0,0
Beck,"1,249,784",0,0,0,0,0,0
India Martínez,"1,249,259",594,0,0,0,0,0
RM,"1,245,162","3,495",0,0,0,0,0
Buddha Bar,"1,244,039",51,0,0,0,0,0
Slash,"1,242,243","4,845",0,0,0,0,0
Limp Bizkit,"1,237,713",112,0,0,0,0,0
The Blues Brothers,"1,236,075",156,1,0,0,0,0
Rolf Zuckowski und seine Freunde,"1,234,184",189,0,0,0,0,0
Sergio Dalma,"1,230,599",0,0,0,0,0,0
Christophe Maé,"1,230,295",176,0,0,0,0,0
Matchbox Twenty,"1,228,661",0,0,0,0,0,0
Juan Gabriel & Rocío Dúrcal,"1,228,230",597,0,0,0,0,0
ChocQuibTown,"1,225,308",402,0,0,0,0,0
G-Eazy,"1,224,919",0,0,0,0,0,0
Pizzera & Jaus,"1,216,240",585,0,0,0,0,0
Bing Crosby,"1,216,238",0,0,0,0,0,0
Kontra K,"1,215,470",0,0,0,0,0,0
Booba,"1,206,823",0,0,0,0,0,0
Vetusta Morla,"1,205,791",893,0,0,0,0,0
Sambô,"1,204,464",0,0,0,0,0,0
Chris Tomlin,"1,202,681",0,0,0,0,0,0
Jean-Jacques Goldman,"1,200,040",110,0,0,0,0,0
Elisa,"1,196,295",0,0,0,0,0,0
Arijit Singh,"1,194,551",711,0,0,0,0,0
Nathaniel Rateliff & The Night Sweats,"1,193,520",0,0,0,0,0,0
Bilderbuch,"1,189,632",0,0,0,0,0,0
Emmanuel,"1,188,552",234,0,0,0,0,0
浜崎あゆみ,"1,187,262",68,0,0,0,0,0
Dawid Podsiadło,"1,186,840",563,0,0,0,0,0
Okean Elzy,"1,185,967",0,0,0,0,0,0
BABYMETAL,"1,185,520",0,0,0,0,0,0
Broods,"1,185,242",0,0,0,0,0,0
Logic,"1,183,455",0,0,0,0,0,0
Liam Gallagher,"1,181,598",0,0,0,0,0,0
Hellbillies,"1,180,692",0,0,0,0,0,0
Jesus Culture,"1,179,903",0,0,0,0,0,0
Dream Theater,"1,179,364",0,0,0,0,0,0
Mehmet Erdem,"1,179,339",156,0,0,0,0,0
Vanesa Martín,"1,178,830",428,0,0,0,0,0
Björk,"1,171,589",0,0,0,0,0,0
Jenni Rivera,"1,171,436",0,0,0,0,0,0
THE BLUE HEARTS,"1,171,298",912,0,0,0,0,0
Héroes del Silencio,"1,163,709",120,1,0,0,0,0
Nephew,"1,161,774",0,0,0,0,0,0
Weezer,"1,160,861",0,0,0,0,0,0
Within Temptation,"1,159,998",0,0,0,0,0,0
Röyksopp,"1,159,790",0,0,0,0,0,0
Masayoshi Soken,"1,158,333",0,0,0,0,0,0
Crowded House,"1,157,204","3,546",1,0,0,0,0
Teoman,"1,152,528",137,0,0,0,0,0
Official髭男dism,"1,152,437",0,0,0,0,0,0
DDT,"1,150,490",698,1,0,0,0,0
Southern All Stars,"1,149,898",544,0,0,0,0,0
Би-2,"1,147,971",0,0,0,0,0,0
Nekfeu,"1,147,850",0,0,0,0,0,0
Bløf,"1,145,974",277,0,0,0,0,0
Artik & Asti,"1,141,943",429,0,0,0,0,0
Tom Odell,"1,140,036",0,0,0,0,0,0
Gianna Nannini,"1,139,931",468,0,0,0,0,0
Revolverheld,"1,139,511",326,0,0,0,0,0
Yuna,"1,135,493",0,0,0,0,0,0
Don Moen,"1,134,342",145,0,0,0,0,0
Jack Savoretti,"1,131,341",495,0,0,0,0,0
Ryan Adams,"1,128,319",0,0,0,0,0,0
Joe Bonamassa,"1,127,703",0,0,0,0,0,0
Jah Khalib,"1,123,036",448,0,0,0,0,0
Vários Artistas,"1,122,764",80,0,0,0,0,0
Kenny Chesney,"1,122,167",91,0,0,0,0,0
Yuka,"1,121,543",425,0,0,0,0,0
Ákos,"1,121,088",213,0,0,0,0,0
Bigflo & Oli,"1,120,202",84,0,0,0,0,0
The Common Linnets,"1,118,645",0,0,0,0,0,0
Natiruts,"1,118,323",0,0,0,0,0,0
Emma,"1,117,887",0,0,0,0,0,0
Mario Biondi,"1,117,170",126,0,0,0,0,0
Tourist LeMC,"1,116,456",0,0,0,0,0,0
Jagjit Singh,"1,116,333",508,0,0,0,0,0
Koray Avcı,"1,115,847",140,0,0,0,0,0
Niall Horan,"1,115,736",0,0,0,0,0,0
Hikaru Utada,"1,115,049",0,0,0,0,0,0
ATEEZ,"1,114,636","5,515",0,0,0,0,0
Genesis,"1,114,630",0,0,0,0,0,0
James Taylor,"1,114,324",281,0,0,0,0,0
Christina Aguilera,"1,112,863",0,0,0,0,0,0
Brodka,"1,112,693",191,0,0,0,0,0
DJ Antoine,"1,111,447",230,0,0,0,0,0
Avenged Sevenfold,"1,111,130",15,0,0,0,0,0
Amanda Jenssen,"1,107,978",435,0,0,0,0,0
Amy Shark,"1,107,159",0,0,0,0,0,0
Sexion d'Assaut,"1,107,042",109,0,0,0,0,0
Il Volo,"1,105,836",112,0,0,0,0,0
Black Coffee,"1,103,946",0,0,0,0,0,0
SEKAI NO OWARI,"1,103,241",578,0,0,0,0,0
WayV,"1,096,764","11,851",0,0,0,0,0
Louise Attaque,"1,096,092",0,0,0,0,0,0
Kraftklub,"1,096,054",0,0,0,0,0,0
Ari Lasso,"1,094,408",429,1,0,0,0,0
Feist,"1,094,123",0,0,0,0,0,0
Böhse Onkelz,"1,093,358",670,0,0,0,0,0
Sabrina,"1,092,541",0,0,0,0,0,0
Trauffer,"1,092,216",146,0,0,0,0,0
Biagio Antonacci,"1,091,596",372,0,0,0,0,0
Jain,"1,091,495",54,0,0,0,0,0
Beastie Boys,"1,090,724",96,0,0,0,0,0
Kenny Rogers,"1,088,648",75,0,0,0,0,0
ZZ Top,"1,088,369",0,0,0,0,0,0
Spitz,"1,086,326",0,0,0,0,0,0
Melly Goeslaw,"1,084,152",221,0,0,0,0,0
Leonel García,"1,083,101",609,1,0,0,0,0
BUMP OF CHICKEN,"1,082,184",0,0,0,0,0,0
Jung Kook,"1,081,796",971,1,0,0,0,0
milet,"1,080,629","1,056",0,0,0,0,0
Kid Ink,"1,077,876",0,0,0,0,0,0
Zveri,"1,077,829",0,0,0,0,0,0
Superfly,"1,077,827",0,0,0,0,0,0
Jelly Roll,"1,077,732","2,375",0,0,0,0,0
PNL,"1,077,216",0,0,0,0,0,0
Andrea Berg,"1,075,747",0,0,0,0,0,0
藤井 風,"1,072,687",101,0,0,0,0,0
Editors,"1,072,561",354,0,0,0,0,0
Levent Yüksel,"1,071,860",105,1,0,0,0,0
Sabaton,"1,071,544",0,0,0,0,0,0
Tony Bennett & Lady Gaga,"1,071,306",0,0,0,0,0,0
Sin Bandera,"1,070,542",223,0,0,0,0,0
LiSA,"1,066,587",0,0,0,0,0,0
Isyana Sarasvati,"1,062,378",413,1,0,0,0,0
Machine Gun Kelly,"1,062,178",0,0,0,0,0,0
Ahmet Kaya,"1,060,470",146,0,0,0,0,0
Medina,"1,056,545",0,0,0,0,0,0
Vaundy,"1,056,396",609,0,0,0,0,0
Mina,"1,055,727",0,0,0,0,0,0
Devi Sri Prasad,"1,055,092",476,0,0,0,0,0
Mariza,"1,054,721",49,0,0,0,0,0
77 Bombay Street,"1,049,365",839,0,0,0,0,0
M83,"1,049,199",0,0,0,0,0,0
peterpan,"1,048,622",405,0,0,0,0,0
Jessie Ware,"1,048,615",0,0,0,0,0,0
Gipsy Kings,"1,047,905",9,0,0,0,0,0
Vesa-Matti Loiri,"1,047,086",110,0,0,0,0,0
aimyon,"1,047,027",0,0,0,0,0,0
Calogero,"1,046,901",0,0,0,0,0,0
The Teskey Brothers,"1,046,430","3,307",0,0,0,0,0
Alan Jackson,"1,046,390",0,0,0,0,0,0
50 Cent,"1,046,366",0,0,0,0,0,0
NCT,"1,045,301",448,0,0,0,0,0
Kinderen voor Kinderen,"1,044,746",0,0,0,0,0,0
Bunbury,"1,044,584",0,0,0,0,0,0
Chet Faker,"1,042,463",0,0,0,0,0,0
Joss Stone,"1,042,441",0,0,0,0,0,0
Train,"1,041,614",0,0,0,0,0,0
Years & Years,"1,039,768",0,0,0,0,0,0
Yanzi Sun,"1,039,521",0,0,0,0,0,0
Bernhoft,"1,039,232",0,0,0,0,0,0
Tim Maia,"1,039,186",0,0,0,0,0,0
Brigitte,"1,038,030",0,0,0,0,0,0
Grand Corps Malade,"1,037,798",0,0,0,0,0,0
Marília Mendonça,"1,037,657",128,0,0,0,0,0
Håkan Hellström,"1,037,315",0,0,0,0,0,0
John Williams,"1,036,167",0,0,0,0,0,0
Shaka Ponk,"1,035,790",834,0,0,0,0,0
Sam Fender,"1,035,003",0,0,0,0,0,0
Ha-Ash,"1,034,192",482,0,0,0,0,0
Roger Waters,"1,033,737",0,0,0,0,0,0
MISIA,"1,031,609",0,0,0,0,0,0
Glenn Fredly,"1,031,505",421,0,0,0,0,0
Joe Cocker,"1,030,820",0,0,0,0,0,0
Die Fantastischen Vier,"1,029,931",0,0,0,0,0,0
宇多田光,"1,029,908","1,395",0,0,0,0,0
Frei.Wild,"1,029,583",0,0,0,0,0,0
Foals,"1,028,010",0,0,0,0,0,0
Die Ärzte,"1,027,114",0,0,0,0,0,0
Rainhard Fendrich,"1,027,032","1,311",0,0,0,0,0
PMMP,"1,026,434",80,0,0,0,0,0
Korn,"1,024,550",238,0,0,0,0,0
Mylène Farmer,"1,024,084",0,0,0,0,0,0
Maher Zain,"1,022,485",285,0,0,0,0,0
陳奕迅,"1,022,312",41,0,0,0,0,0
Clueso,"1,019,593",0,0,0,0,0,0
乃木坂46,"1,011,791",0,0,0,0,0,0
Thalia,"1,011,273","1,130",0,0,0,0,0
"Simone Sommerland, Karsten Glück & Die Kita-Frösche","1,010,528",186,0,0,0,0,0
Nik & Jay,"1,009,022",0,0,0,0,0,0
Charles Aznavour,"1,008,087",609,0,0,0,0,0
Jimmy Buffett,"1,007,111",267,0,0,0,0,0
Kim Larsen,"1,006,736",0,0,0,0,0,0
Земфира,"1,005,848",0,0,0,0,0,0
ヨルシカ,"1,005,272",62,0,0,0,0,0
Peter Gabriel,"1,004,903",0,0,0,0,0,0
Jimmy Barnes,"1,001,774",977,0,0,0,0,0
Robin Thicke,"1,000,780",0,0,0,0,0,0
Tyler Childers,"1,000,027",151,0,0,0,0,0
Il Divo,"999,743",0,0,0,0,0,0
Miranda Lambert,"998,880",0,0,0,0,0,0
あいみょん,"994,613",0,0,0,0,0,0
Walking On Cars,"993,970",0,0,0,0,0,0
Alvaro Soler,"992,524",0,0,0,0,0,0
Sertab Erener,"992,135",149,0,0,0,0,0
The Chemical Brothers,"991,815",0,0,0,0,0,0
Clara Luciani,"991,799",0,0,0,0,0,0
Seeed,"991,259",0,0,0,0,0,0
WINNER,"989,010",86,0,0,0,0,0
Texas,"988,934",0,0,0,0,0,0
Ghost,"986,465",0,0,0,0,0,0
Cheek,"985,989",120,0,0,0,0,0
Meek Mill,"983,061",54,0,0,0,0,0
Christina Perri,"982,528",0,0,0,0,0,0
Fleet Foxes,"981,269",0,0,0,0,0,0
Pongsit Kampee,"979,609",464,0,0,0,0,0
Mani Matter,"976,870",0,0,0,0,0,0
Perfume,"975,024",0,0,0,0,0,0
CNBLUE,"974,991",0,0,0,0,0,0
"Benj Pasek & Justin Paul, Hugh Jackman","974,657",0,0,0,0,0,0
Matt Corby,"973,638",0,0,0,0,0,0
Anitta,"973,250",288,0,0,0,0,0
IAM,"972,896",0,0,0,0,0,0
Pink Martini,"971,114",76,0,0,0,0,0
"Lin-Manuel Miranda, Germaine Franco, Stephanie Beatriz, Olga Merediz & Jessica Darrow","969,631",0,0,0,0,0,0
"Bruno Mars, Anderson .Paak & Silk Sonic","969,512",0,0,0,0,0,0
System of a Down,"968,282",574,0,0,0,0,0
Rosalía,"966,832",335,0,0,0,0,0
Alex Christensen & The Berlin Orchestra,"966,481",0,0,0,0,0,0
Farid Bang,"966,210",355,0,0,0,0,0
Mumiy Troll,"966,129",563,0,0,0,0,0
Calum Scott,"965,938",0,0,0,0,0,0
Ramin Djawadi,"963,615",0,0,0,0,0,0
Rozalén,"963,517",252,0,0,0,0,0
The Vamps,"962,404",0,0,0,0,0,0
Diego Torres,"958,774",302,0,0,0,0,0
Patent Ochsner,"958,396",225,0,0,0,0,0
"Nusrat Fateh Ali Khan, Rahat Fateh Ali Khan & Sabri Brothers","955,139",585,0,0,0,0,0
Kerispatih,"953,273",368,0,0,0,0,0
Bryson Tiller,"953,002",43,0,0,0,0,0
Various Artists & Various Artists,"952,833",0,0,0,0,0,0
Beatrice Egli,"952,028",0,0,0,0,0,0
Seu Jorge,"951,873",0,0,0,0,0,0
Casting Crowns,"950,035",181,0,0,0,0,0
Lulu Santos,"949,216",363,0,0,0,0,0
Seal,"948,991",0,0,0,0,0,0
Cardi B,"946,120",0,0,0,0,0,0
Erin,"945,449",87,0,0,0,0,0
PJ Harvey,"941,899",12,0,0,0,0,0
London Philharmonic Orchestra,"941,658",353,0,0,0,0,0
MONSTA X,"939,913",0,0,0,0,0,0
Chase & Status,"939,885",0,0,0,0,0,0
Knife Party,"938,811",0,0,0,0,0,0
Lauryn Hill,"938,624",28,0,0,0,0,0
Adam Lambert,"938,407",0,0,0,0,0,0
Boyce Avenue,"936,017",29,0,0,0,0,0
Caifanes,"935,320",335,0,0,0,0,0
Kurt Nilsen,"934,866",503,0,0,0,0,0
The Coronas,"934,369",141,0,0,0,0,0
Timbiriche,"934,092",0,0,0,0,0,0
Skank,"933,484",211,0,0,0,0,0
Jean-Michel Jarre,"930,846",0,0,0,0,0,0
Milow,"928,108",0,0,0,0,0,0
Kishore Kumar,"926,560",0,0,0,0,0,0
Catfish and the Bottlemen,"926,019",0,0,0,0,0,0
Silvestre Dangond & Rolando Ochoa,"924,052",272,0,0,0,0,0
Marisa Monte,"923,032",421,0,0,0,0,0
Kerstin Ott,"922,730",0,0,0,0,0,0
Sandra van Nieuwland,"921,248",511,0,0,0,0,0
Fréro Delavega,"919,317",0,0,0,0,0,0
"Jerome, Markus Gardeweg & Neptunica","919,127",514,0,0,0,0,0
Harris Jayaraj,"916,989",534,0,0,0,0,0
j-hope,"916,554",12,0,0,0,0,0
Schwiizergoofe,"914,033",0,0,0,0,0,0
Apache 207,"912,591","1,226",0,0,0,0,0
Dotan,"912,457",0,0,0,0,0,0
Migos,"911,087",0,0,0,0,0,0
"Tyler, The Creator","910,033",0,0,0,0,0,0
Wesley Safadão,"909,547",0,0,0,0,0,0
CHVRCHES,"909,230",0,0,0,0,0,0
Vicentico,"906,725",202,0,0,0,0,0
John Sinclair,"906,201",0,0,0,0,0,0
Natalia LaFourcade,"905,913",272,0,0,0,0,0
KC Rebell,"905,822",287,0,0,0,0,0
Da Endorphine,"905,430",276,0,0,0,0,0
Florent Pagny,"903,913",0,0,0,0,0,0
Dean Lewis,"903,321",0,0,0,0,0,0
Ben Zucker,"902,657",0,0,0,0,0,0
Che'Nelle,"901,594",0,0,0,0,0,0
Cœur de pirate,"900,485",0,0,0,0,0,0
Mark Ronson,"899,658",0,0,0,0,0,0
Deolinda,"898,884",54,0,0,0,0,0
Maluma,"898,873",140,0,0,0,0,0
Fabrizio de André,"898,539",725,0,0,0,0,0
Beyond,"898,414",313,0,0,0,0,0
Simple Minds,"896,663",0,0,0,0,0,0
Banda Sinaloense MS de Sergio Lizarraga,"894,657",0,0,0,0,0,0
Dermot Kennedy,"894,304",0,0,0,0,0,0
サザンオールスターズ,"892,419",66,0,0,0,0,0
Asanee & Wasan,"892,356",398,0,0,0,0,0
Destiny's Child,"892,301",11,0,0,0,0,0
Lo & Leduc,"891,609",0,0,0,0,0,0
Official Hige Dandism,"891,191",0,0,0,0,0,0
Iggy Azalea,"889,285",0,0,0,0,0,0
Gölä,"888,951",0,0,0,0,0,0
Antonio Orozco,"886,577",0,0,0,0,0,0
Raihan,"885,336",405,0,0,0,0,0
Kid Abelha,"885,202",0,0,0,0,0,0
Chayanne,"885,025",258,0,0,0,0,0
Donkeyboy,"884,456",369,0,0,0,0,0
Hillsong Live,"884,321",0,0,0,0,0,0
Tones and I,"882,541",0,0,0,0,0,0
Ricky Martin,"880,388",289,0,0,0,0,0
City and Colour,"879,631",0,0,0,0,0,0
"Ankit Tiwari, Mithoon, Rabbi Ahmed & Adnan Dhool","878,522",0,0,0,0,0,0
Alejandra Guzmán,"877,080",366,0,0,0,0,0
Maria Gadú,"874,292",271,0,0,0,0,0
Janine Jansen,"874,292",0,0,0,0,0,0
Phillip Phillips,"874,291",0,0,0,0,0,0
Philipp Poisel,"873,986",0,0,0,0,0,0
Gerry Cinnamon,"873,903",174,0,0,0,0,0
SuperM,"872,145",380,0,0,0,0,0
AWOLNATION,"870,721",0,0,0,0,0,0
Marcos Witt,"870,624",182,0,0,0,0,0
Elle King,"870,174",0,0,0,0,0,0
Deichkind,"869,446",0,0,0,0,0,0
Stereoact,"868,323",859,0,0,0,0,0
Joan Manuel Serrat,"867,358",409,0,0,0,0,0
Kalben,"867,151",92,0,0,0,0,0
Sara Bareilles,"864,494",0,0,0,0,0,0
Hafiz Hamidun,"862,486",0,0,0,0,0,0
Charlotte Cardin,"861,342",0,0,0,0,0,0
Vladimir Vysotsky & Melodiya,"858,000",0,0,0,0,0,0
Peter Maffay,"857,189",0,0,0,0,0,0
周杰倫,"855,812",0,0,0,0,0,0
Alexandra Stréliski,"855,465",282,0,0,0,0,0
The Game,"854,775",0,0,0,0,0,0
Michael W. Smith,"854,429",310,0,0,0,0,0
Joni Mitchell,"853,889",0,0,0,0,0,0
Fazil Say,"853,212",711,0,0,0,0,0
Daughtry,"851,494",88,0,0,0,0,0
Yuuri,"849,998",281,0,0,0,0,0
Nancy Ajram,"849,968",116,0,0,0,0,0
Kane Brown,"849,530",0,0,0,0,0,0
Brandi Carlile,"848,638",0,0,0,0,0,0
サカナクション,"848,435",65,0,0,0,0,0
Dan + Shay,"848,265",0,0,0,0,0,0
David Bisbal,"848,215",0,0,0,0,0,0
L'One,"847,776",872,0,0,0,0,0
M.M. Keeravani,"847,003",446,0,0,0,0,0
ITZY,"846,786",0,0,0,0,0,0
Los Tigres del Norte,"846,559",0,0,0,0,0,0
Pablo López,"845,825",0,0,0,0,0,0
Owl City,"845,389",0,0,0,0,0,0
The BossHoss,"844,987",0,0,0,0,0,0
Die drei ??? Kids,"844,485",0,0,0,0,0,0
Barış Manço,"843,881",162,0,0,0,0,0
De Eneste To,"840,624",184,0,0,0,0,0
Silvestre Dangond,"837,565",342,0,0,0,0,0
Bligg,"834,844",0,0,0,0,0,0
Gusttavo Lima,"834,122",74,0,0,0,0,0
Müslüm Gürses,"833,899",93,0,0,0,0,0
安室奈美恵,"829,676",0,0,0,0,0,0
Adel Tawil,"829,538",0,0,0,0,0,0
Willie Nelson,"828,728","2,611",0,0,0,0,0
Rivermaya,"828,589",224,0,0,0,0,0
Yiruma,"828,379",304,0,0,0,0,0
Grace VanderWaal,"827,038",0,0,0,0,0,0
Toby Fox,"826,826",0,0,0,0,0,0
Tomas Klus,"826,725",0,0,0,0,0,0
Above & Beyond,"825,185",0,0,0,0,0,0
Sigur Rós,"822,782",0,0,0,0,0,0
Jo Black,"822,775",0,0,0,0,0,0
Shinedown,"822,029",0,0,0,0,0,0
BamBam,"821,691",910,0,0,0,0,0
Dave Pearce,"818,906",189,0,0,0,0,0
Kurt Nilsen & Kringkastingsorkestret,"818,649",267,0,0,0,0,0
Rodrigo Leão,"817,530",41,0,0,0,0,0
Capital Bra,"817,187",0,0,0,0,0,0
Burhan G,"816,931",0,0,0,0,0,0
Taemin,"816,920",0,0,0,0,0,0
Carla Morrison,"816,875",0,0,0,0,0,0
Indochine,"815,829",0,0,0,0,0,0
Drake & Future,"814,606",0,0,0,0,0,0
Wincent Weiss,"813,905",0,0,0,0,0,0
Lainey Wilson,"812,763","1,044",0,0,0,0,0
Fabri Fibra,"812,605",0,0,0,0,0,0
dEUS,"812,495",341,0,0,0,0,0
Spice Girls,"808,477",0,0,0,0,0,0
Franco Battiato,"808,244",0,0,0,0,0,0
Rea Garvey,"807,408",0,0,0,0,0,0
Massive Attack,"807,110",0,0,0,0,0,0
Stormzy,"807,058",0,0,0,0,0,0
Love of Lesbian,"806,140",482,0,0,0,0,0
Ennio Morricone,"804,525",0,0,0,0,0,0
Ahlam,"804,419",240,0,0,0,0,0
Two Door Cinema Club,"802,634",0,0,0,0,0,0
"Kendrick Lamar, The Weeknd, SZA","795,971",0,0,0,0,0,0
Birsen Tezer,"794,984",69,0,0,0,0,0
Amaral,"794,850",126,0,0,0,0,0
Marvin Gaye,"794,583",0,0,0,0,0,0
Skillet,"794,235",0,0,0,0,0,0
Alessia Cara,"793,811",0,0,0,0,0,0
Fonseca & Orquesta Sinfónica Nacional de Colombia,"793,120",0,0,0,0,0,0
Les Cowboys Fringants,"792,806",754,0,0,0,0,0
Michael Patrick Kelly,"791,813",0,0,0,0,0,0
Bazart,"791,387",368,0,0,0,0,0
Marteria,"790,595",0,0,0,0,0,0
Hugh Laurie,"790,414",0,0,0,0,0,0
Ebru Gündeş,"789,286",90,0,0,0,0,0
Tim McGraw,"788,768",0,0,0,0,0,0
BiSH,"786,659",0,0,0,0,0,0
"Lin-Manuel Miranda, Leslie Odom, Jr., Phillipa Soo, Daveed Diggs & Christopher Jackson","786,275",794,0,0,0,0,0
Ivete Sangalo,"784,585",0,0,0,0,0,0
Raul Seixas,"784,377",0,0,0,0,0,0
Vince Guaraldi Trio,"783,788",0,0,0,0,0,0
Oskar Linnros,"782,775",0,0,0,0,0,0
Marco Antonio Solís,"781,463",0,0,0,0,0,0
Namie Amuro,"781,343",0,0,0,0,0,0
Leon Bridges,"781,262",0,0,0,0,0,0
Yannis Parios,"779,431",0,0,0,0,0,0
Rebecca Ferguson,"778,575",0,0,0,0,0,0
Blondie,"777,083",361,0,0,0,0,0
LEA,"777,059",0,0,0,0,0,0
kessoku band,"775,838",696,0,0,0,0,0
Diverse Artister,"775,124",0,0,0,0,0,0
Timati,"774,980",0,0,0,0,0,0
Leona Lewis,"774,508",0,0,0,0,0,0
Dżem,"774,484",203,0,0,0,0,0
Metronomy,"773,128",0,0,0,0,0,0
Joyous Celebration,"772,627",151,0,0,0,0,0
Григорий Лепс,"771,529",713,0,0,0,0,0
Fauve,"771,049",55,0,0,0,0,0
ZARD,"770,496",396,0,0,0,0,0
Yann Tiersen,"769,505",574,0,0,0,0,0
Ozan Doğulu,"769,504",87,0,0,0,0,0
Antonello Venditti,"769,151",271,0,0,0,0,0
Zara Larsson,"767,905",0,0,0,0,0,0
Alligatoah,"766,630",0,0,0,0,0,0
N.W.A.,"766,287",0,0,0,0,0,0
Alan Walker,"766,073",7,0,0,0,0,0
Caparezza,"765,127",0,0,0,0,0,0
Old Dominion,"764,142",0,0,0,0,0,0
Sammi Cheng,"763,885",428,0,0,0,0,0
Freya Ridings,"763,307",0,0,0,0,0,0
Mötley Crüe,"762,957",0,0,0,0,0,0
Sportfreunde Stiller,"761,368",0,0,0,0,0,0
Khalil Fong,"757,562",253,0,0,0,0,0
Smashing Pumpkins,"757,294",0,0,0,0,0,0
Nina,"754,472",192,0,0,0,0,0
MGMT,"754,242",152,0,0,0,0,0
IZ*ONE,"754,124",0,0,0,0,0,0
Daniel Balavoine,"753,259",0,0,0,0,0,0
Bonobo,"753,013",0,0,0,0,0,0
Patrick Bruel,"752,790",0,0,0,0,0,0
Faithless,"750,561",359,0,0,0,0,0
Erasure,"749,628",0,0,0,0,0,0
Bruno & Marrone,"748,778",174,0,0,0,0,0
Bad Meets Evil,"748,721",0,0,0,0,0,0
Big Sean,"748,205",0,0,0,0,0,0
The Vaccines,"747,405",0,0,0,0,0,0
Gestört aber GeiL,"745,713",0,0,0,0,0,0
Rick Astley,"744,993",0,0,0,0,0,0
Tove Lo,"744,624",0,0,0,0,0,0
Salmo,"744,220",257,0,0,0,0,0
Elissa,"742,841",0,0,0,0,0,0
Harun Kolçak,"742,683",101,0,0,0,0,0
JAY B,"741,425",662,0,0,0,0,0
Herbert Groenemeyer,"740,884",586,0,0,0,0,0
Cristiano Araújo,"740,637",277,0,0,0,0,0
Lucio Battisti,"738,045","1,208",0,0,0,0,0
Sinéad O'Connor,"737,803",0,0,0,0,0,0
Damien Rice,"737,583",74,0,0,0,0,0
In Flames,"737,498",0,0,0,0,0,0
Bushido & Shindy,"736,995",0,0,0,0,0,0
Sinach,"736,373",0,0,0,0,0,0
Eva Cassidy,"735,648",185,0,0,0,0,0
Rush,"734,344",0,0,0,0,0,0
The Broken Circle Breakdown Bluegrass Band,"732,147",0,0,0,0,0,0
EAV,"731,829",446,0,0,0,0,0
Udo Juergens,"731,497","1,634",0,0,0,0,0
M,"731,318",0,0,0,0,0,0
Klangkarussell,"726,765",0,0,0,0,0,0
Ozzy Osbourne,"725,076",0,0,0,0,0,0
Tom Walker,"724,971",0,0,0,0,0,0
Capital Inicial,"724,145",0,0,0,0,0,0
NiziU,"723,600",0,0,0,0,0,0
Monsieur Periné,"723,445",0,0,0,0,0,0
John Newman,"723,017",0,0,0,0,0,0
KISS,"722,979",0,0,0,0,0,0
Cem Adrian,"722,454",0,0,0,0,0,0
Macklemore,"722,370",0,0,0,0,0,0
Pur,"722,127",0,0,0,0,0,0
Giovanni Zarrella,"721,666",0,0,0,0,0,0
Nathi,"721,329",0,0,0,0,0,0
MAGIC!,"721,109",46,0,0,0,0,0
Jungle,"720,446",0,0,0,0,0,0
Eurythmics,"718,918",0,0,0,0,0,0
Molotov,"718,787",0,0,0,0,0,0
Vitaa & Slimane,"717,883",0,0,0,0,0,0
Jeremy Loops,"716,680",0,0,0,0,0,0
C2C,"716,570",0,0,0,0,0,0
Buray,"716,558",105,0,0,0,0,0
Gabrielle Aplin,"716,459",0,0,0,0,0,0
David Garrett,"716,271",0,0,0,0,0,0
Funda Arar,"716,021",84,0,0,0,0,0
The Naked and Famous,"715,536",0,0,0,0,0,0
Talking Heads,"714,435",141,0,0,0,0,0
Mike Oldfield,"714,014",0,0,0,0,0,0
Ne-Yo,"713,364",0,0,0,0,0,0
Boy & Bear,"712,779",0,0,0,0,0,0
Alter Bridge,"712,608",0,0,0,0,0,0
Hubert von Goisern,"712,476",455,0,0,0,0,0
Steve Aoki,"711,599",0,0,0,0,0,0
Trey Songz,"711,210",0,0,0,0,0,0
Alice Merton,"710,965",0,0,0,0,0,0
Cocktail,"710,457",335,0,0,0,0,0
MFÖ,"710,244",0,0,0,0,0,0
Dimitris Mitropanos,"710,118",0,0,0,0,0,0
Pop Pongkool,"709,823",361,0,0,0,0,0
Bibi Blocksberg,"709,736",751,0,0,0,0,0
Amaia Montero,"709,639",341,0,0,0,0,0
Cigarettes After Sex,"709,396",0,0,0,0,0,0
Wanting,"707,576",0,0,0,0,0,0
Max Pezzali,"706,289",341,0,0,0,0,0
Sfera Ebbasta,"706,106",0,0,0,0,0,0
Shankar Ehsaan Loy,"704,638",901,0,0,0,0,0
Noah Kahan,"704,470","1,683",0,0,0,0,0
The Kelly Family,"703,612",0,0,0,0,0,0
Nine Inch Nails,"703,572",0,0,0,0,0,0
Parkway Drive,"703,381",0,0,0,0,0,0
Francesco de Gregori,"703,365",165,0,0,0,0,0
The Carters,"702,295",0,0,0,0,0,0
Kid Cudi,"701,947",0,0,0,0,0,0
