Artist,Total,Today,1M,2M,3M,4M,5M
Carlos Vives & Shakira,"1,731,635",0,1,0,0,0,0
Kendji Girac,"1,729,831",0,0,0,0,0,0
Keane,"1,729,014",424,1,0,0,0,0
Pink Floyd,"1,728,553",34,0,0,0,0,0
Justin Bieber & BloodPop®,"1,725,432",0,1,0,0,0,0
Mohombi,"1,725,216",0,1,0,0,0,0
Bazzi,"1,725,001",0,0,0,0,0,0
Sting,"1,721,067",151,0,0,0,0,0
Paloma Faith,"1,719,332",24,0,0,0,0,0
Diddy - Dirty Money,"1,708,886",0,1,0,0,0,0
Kenshi Yonezu,"1,703,860","3,412",0,0,0,0,0
Oasis,"1,703,254",694,0,0,0,0,0
Bakermat,"1,695,153",23,0,0,0,0,0
Davido,"1,679,672",279,0,0,0,0,0
Radiohead,"1,673,524","1,061",1,0,0,0,0
Flume,"1,668,231",0,0,0,0,0,0
Ylvis,"1,666,578",143,1,0,0,0,0
American Authors,"1,666,498",0,1,0,0,0,0
Pedro Capó & Farruko,"1,664,258",86,1,0,0,0,0
Bob Sinclar,"1,663,642",0,0,0,0,0,0
Rosa Linn,"1,661,254",0,1,0,0,0,0
Elle King,"1,660,610",0,1,0,0,0,0
Karol G,"1,657,097",0,0,0,0,0,0
Laleh,"1,655,112",293,0,0,0,0,0
Vasco Rossi,"1,650,547",491,0,0,0,0,0
Robyn,"1,648,591",0,0,0,0,0,0
Paramore,"1,648,105",23,0,0,0,0,0
Amy Macdonald,"1,648,103",0,1,0,0,0,0
Nicky Romero,"1,647,978",0,1,0,0,0,0
Duffy,"1,643,229",0,0,0,0,0,0
Travie McCoy,"1,642,472",47,1,0,0,0,0
Frank Sinatra,"1,639,412",194,0,0,0,0,0
Dennis Lloyd,"1,632,836",348,1,0,0,0,0
Phillip Phillips,"1,632,788",0,0,0,0,0,0
Depeche Mode,"1,630,017",353,0,0,0,0,0
安室奈美恵,"1,628,075",0,0,0,0,0,0
George Michael,"1,623,988",75,0,0,0,0,0
Bryan Adams,"1,616,958",121,0,0,0,0,0
Manuel Carrasco,"1,612,985",511,0,0,0,0,0
AJR,"1,610,237",0,0,0,0,0,0
Kenny Chesney,"1,609,187",74,0,0,0,0,0
24kgoldn,"1,607,761",0,1,0,0,0,0
Dvbbs & Borgeous,"1,604,164",0,1,0,0,0,0
Megan Thee Stallion,"1,599,392",122,0,0,0,0,0
The Black Keys,"1,597,574",86,0,0,0,0,0
Martin Garrix & Bebe Rexha,"1,595,343",0,1,0,0,0,0
Christine and the Queens,"1,594,928","1,785",0,0,0,0,0
Uru,"1,592,691",823,0,0,0,0,0
Zac Brown Band,"1,591,978",0,0,0,0,0,0
Pascal Letoublon,"1,591,044",0,1,0,0,0,0
Bad Meets Evil,"1,587,480",0,1,0,0,0,0
Simple Plan,"1,586,611",0,1,0,0,0,0
Stormzy,"1,583,178",0,0,0,0,0,0
乃木坂46,"1,578,413",0,0,0,0,0,0
X Ambassadors,"1,577,616",0,1,0,0,0,0
Aerosmith,"1,577,577",267,0,0,0,0,0
Ultimo,"1,576,893",653,0,0,0,0,0
Jimin,"1,574,375",40,0,0,0,0,0
Elton John & Britney Spears,"1,573,725",0,1,0,0,0,0
Hilltop Hoods,"1,570,291",0,0,0,0,0,0
Green Day,"1,564,042",0,0,0,0,0,0
Capital Bra,"1,558,671",0,0,0,0,0,0
Emma,"1,557,876",666,0,0,0,0,0
"benny blanco, Halsey & Khalid","1,557,283",0,1,0,0,0,0
Miranda Lambert,"1,555,854",0,0,0,0,0,0
Old Dominion,"1,550,925",0,0,0,0,0,0
Jeremih,"1,548,539",0,0,0,0,0,0
三代目 J Soul Brothers from EXILE TRIBE,"1,548,383",0,0,0,0,0,0
Wisin,"1,545,970",270,1,0,0,0,0
Mayday,"1,543,508",0,0,0,0,0,0
LSD,"1,543,045",0,1,0,0,0,0
Clara Luciani,"1,541,794",0,0,0,0,0,0
"Lil Wayne, Wiz Khalifa & Imagine Dragons","1,540,353",0,1,0,0,0,0
Agust D,"1,538,403",71,0,0,0,0,0
Jah Khalib,"1,536,511",153,0,0,0,0,0
Taeyeon,"1,536,145",90,0,0,0,0,0
Khaled,"1,525,422",0,1,0,0,0,0
DaBaby,"1,516,299",0,1,0,0,0,0
Cheek,"1,516,233",115,0,0,0,0,0
Example,"1,516,075",0,0,0,0,0,0
Ariana Grande & Justin Bieber,"1,513,106",59,1,0,0,0,0
Superfly,"1,512,661",0,0,0,0,0,0
Mabel Matiz,"1,511,359",306,0,0,0,0,0
Basta,"1,509,107","1,552",0,0,0,0,0
菅田 将暉,"1,508,427",0,0,0,0,0,0
Banda Sinaloense MS de Sergio Lizarraga,"1,508,191",0,0,0,0,0,0
Nicole Scherzinger,"1,504,096",0,0,0,0,0,0
Modà,"1,502,985",32,0,0,0,0,0
Hebe Tien,"1,501,830",216,0,0,0,0,0
David Bowie,"1,496,793",120,0,0,0,0,0
Ofenbach & Nick Waterhouse,"1,496,068",28,1,0,0,0,0
Caro Emerald,"1,494,019",0,0,0,0,0,0
Ozuna,"1,493,057",0,0,0,0,0,0
Ed Sheeran & Andrea Bocelli,"1,489,187",177,1,0,0,0,0
Vaundy,"1,483,483","1,592",0,0,0,0,0
Antonis Remos,"1,477,997",58,0,0,0,0,0
SZA,"1,476,571","1,890",0,0,0,0,0
Revolverheld,"1,476,181",114,0,0,0,0,0
NF,"1,475,450",0,1,0,0,0,0
Cole Swindell,"1,475,072",0,0,0,0,0,0
Rea Garvey,"1,474,604",0,0,0,0,0,0
R.I.O.,"1,471,821",0,0,0,0,0,0
Red Velvet,"1,467,535",0,0,0,0,0,0
Jessica Mauboy,"1,466,055",0,0,0,0,0,0
Jony,"1,454,880",550,0,0,0,0,0
Andrés Cepeda,"1,451,548",120,0,0,0,0,0
Louis Tomlinson,"1,449,376",0,0,0,0,0,0
Dear Jane,"1,445,947",234,0,0,0,0,0
Jorge & Mateus,"1,444,125",69,0,0,0,0,0
Kesha,"1,442,666",0,0,0,0,0,0
Burna Boy,"1,440,230",136,0,0,0,0,0
Brett Young,"1,430,121",0,0,0,0,0,0
Afrojack,"1,429,653",0,0,0,0,0,0
Julien Doré,"1,427,748",0,0,0,0,0,0
The Kolors,"1,427,292","2,347",0,0,0,0,0
aimyon,"1,423,187","1,194",0,0,0,0,0
Childish Gambino,"1,420,781",0,0,0,0,0,0
Tim McGraw,"1,420,178",946,0,0,0,0,0
Gente de Zona,"1,417,631",0,1,0,0,0,0
MISIA,"1,414,490",0,0,0,0,0,0
Suzan & Freek,"1,411,845",405,0,0,0,0,0
UNISON SQUARE GARDEN,"1,411,607",0,0,0,0,0,0
Baauer,"1,411,098",9,1,0,0,0,0
[Alexandros],"1,409,413",0,0,0,0,0,0
Martin Garrix & Dua Lipa,"1,409,383",0,1,0,0,0,0
Jaymes Young,"1,408,953",19,1,0,0,0,0
Cali Y El Dandee,"1,408,130",0,0,0,0,0,0
Jenni Vartiainen,"1,406,095",189,0,0,0,0,0
Irama,"1,405,036",656,0,0,0,0,0
The xx,"1,397,196",466,0,0,0,0,0
Chris Rea,"1,395,987",0,1,0,0,0,0
Tina Turner,"1,392,157",404,0,0,0,0,0
Paul Kalkbrenner,"1,392,129",0,0,0,0,0,0
The Kid LAROI,"1,388,902",0,1,0,0,0,0
Sebastián Yatra,"1,388,075",0,0,0,0,0,0
Chayanne,"1,386,195","1,033",0,0,0,0,0
Christian Nodal,"1,385,827",0,0,0,0,0,0
Little Big Town,"1,382,911",0,0,0,0,0,0
Alkilados,"1,378,296",425,0,0,0,0,0
Cyril,"1,377,512","9,468",1,0,0,0,0
Purple Disco Machine,"1,372,351",0,0,0,0,0,0
Yuuri,"1,372,158",0,0,0,0,0,0
HammAli & Navai,"1,370,625",37,0,0,0,0,0
Gabby Barrett,"1,370,321",0,0,0,0,0,0
Melendi,"1,366,818",0,0,0,0,0,0
j-hope,"1,366,715",0,0,0,0,0,0
Udo Lindenberg & Apache 207,"1,361,024","1,529",1,0,0,0,0
Ezhel,"1,358,878",0,0,0,0,0,0
Tommee Profitt,"1,357,395",0,1,0,0,0,0
Dan + Shay & Justin Bieber,"1,353,379",0,1,0,0,0,0
Juju,"1,352,916",0,0,0,0,0,0
twocolors,"1,352,714",0,0,0,0,0,0
Big Sean,"1,352,648",0,0,0,0,0,0
Jason Derulo & Nuka,"1,348,347",0,1,0,0,0,0
Silbermond,"1,345,432",0,0,0,0,0,0
Elisa,"1,343,382",272,0,0,0,0,0
"Meduza, Becky Hill & GOODBOYS","1,343,139",0,1,0,0,0,0
Colbie Caillat,"1,339,593",0,0,0,0,0,0
Sara Bareilles,"1,339,366",0,0,0,0,0,0
Leony,"1,333,990","1,781",0,0,0,0,0
Sezen Aksu,"1,329,415",59,0,0,0,0,0
The 1975,"1,328,474",413,0,0,0,0,0
欅坂46,"1,320,937",0,0,0,0,0,0
RM,"1,318,456","2,019",0,0,0,0,0
Paul Russell,"1,315,502","1,626",1,0,0,0,0
iKON,"1,307,046",0,0,0,0,0,0
EXILE,"1,303,766",0,0,0,0,0,0
The BossHoss,"1,298,097",0,0,0,0,0,0
MØ,"1,298,076",0,0,0,0,0,0
Blanco Brown,"1,294,622",0,1,0,0,0,0
Deorro,"1,294,367",0,0,0,0,0,0
Alexis Jordan,"1,291,100",49,0,0,0,0,0
Phil Collins,"1,289,194",188,0,0,0,0,0
Alessandra Amoroso,"1,287,710","1,569",0,0,0,0,0
Austin Mahone,"1,285,286",0,0,0,0,0,0
Serebro,"1,285,209",0,0,0,0,0,0
Backstreet Boys,"1,284,909",320,0,0,0,0,0
Black M,"1,284,557",0,0,0,0,0,0
Lainey Wilson,"1,284,122","2,469",0,0,0,0,0
Selah Sue,"1,283,175",0,0,0,0,0,0
Veronica Maggio,"1,282,370",171,0,0,0,0,0
Triggerfinger,"1,281,374",0,1,0,0,0,0
M. Pokora,"1,276,033",0,0,0,0,0,0
Bailey Zimmerman,"1,274,298",265,0,0,0,0,0
THIRTY SECONDS TO MARS,"1,272,437",516,0,0,0,0,0
Alex Clare,"1,270,123",0,1,0,0,0,0
T-Pain,"1,267,870",0,0,0,0,0,0
"Hugh Jackman, Keala Settle, Zac Efron, Zendaya & The Greatest Showman Ensemble","1,266,630",0,1,0,0,0,0
The Vamps,"1,266,503",0,0,0,0,0,0
Nelly Furtado,"1,265,429",77,0,0,0,0,0
Zhu,"1,259,986",97,1,0,0,0,0
Vianney,"1,259,407",0,0,0,0,0,0
Toygar Işıklı,"1,258,869",839,0,0,0,0,0
Baby K,"1,257,444",116,0,0,0,0,0
Dierks Bentley,"1,257,013",0,0,0,0,0,0
Cobra Starship,"1,249,469",65,1,0,0,0,0
G-Eazy X Bebe Rexha,"1,245,891",0,1,0,0,0,0
Laura Pausini,"1,245,405",0,0,0,0,0,0
Sofi Tukker,"1,241,231",0,0,0,0,0,0
Morat,"1,238,685",0,0,0,0,0,0
Majestic & Boney M.,"1,237,516",0,1,0,0,0,0
Thalía,"1,236,474",0,0,0,0,0,0
Wizkid,"1,235,601",110,0,0,0,0,0
Josh.,"1,235,246",79,0,0,0,0,0
Led Zeppelin,"1,233,953",0,0,0,0,0,0
"Fergie, Q-Tip & GoonRock","1,228,254",0,1,0,0,0,0
Shouse,"1,221,213",0,1,0,0,0,0
AAA,"1,220,495",0,0,0,0,0,0
Luis Miguel,"1,219,772",405,0,0,0,0,0
Alle Farben,"1,218,218",0,0,0,0,0,0
Christopher,"1,216,867",0,0,0,0,0,0
Carlos Rivera,"1,215,360",0,0,0,0,0,0
Franco de Vita,"1,214,701",132,0,0,0,0,0
Mike Perry,"1,211,951",0,1,0,0,0,0
Calum Scott & Leona Lewis,"1,211,933",0,1,0,0,0,0
Pinguini Tattici Nucleari,"1,210,151",379,0,0,0,0,0
Jay Sean,"1,208,647",0,0,0,0,0,0
Dani Martín,"1,208,395",0,0,0,0,0,0
MKTO,"1,207,707",80,0,0,0,0,0
A$AP Rocky,"1,206,455",0,0,0,0,0,0
Gers Pardoel,"1,204,563",0,0,0,0,0,0
Pearl Jam,"1,200,822",345,0,0,0,0,0
Zac Efron & Zendaya,"1,199,928",0,1,0,0,0,0
Zara Larsson & MNEK,"1,195,912",0,1,0,0,0,0
CKay,"1,195,902",63,1,0,0,0,0
Eric Chou,"1,194,093",102,0,0,0,0,0
The White Stripes,"1,192,338",89,1,0,0,0,0
Kid Ink,"1,191,555",0,0,0,0,0,0
Nicky Jam & J Balvin,"1,191,052",0,1,0,0,0,0
Juice WRLD,"1,187,905",0,0,0,0,0,0
Che'Nelle,"1,185,998",0,0,0,0,0,0
David Kushner,"1,183,740",181,1,0,0,0,0
Andra Day,"1,183,104",0,1,0,0,0,0
Mads Langer,"1,181,644",59,0,0,0,0,0
Deorro & Chris Brown,"1,177,210",48,1,0,0,0,0
Aura Dione,"1,173,733",0,0,0,0,0,0
André Hazes Jr.,"1,173,436",0,0,0,0,0,0
Manuel Turizo,"1,172,927",96,0,0,0,0,0
Polina Gagarina,"1,165,953",0,0,0,0,0,0
Adam Levine,"1,165,478",0,1,0,0,0,0
Kygo & Imagine Dragons,"1,163,902",0,1,0,0,0,0
David Bisbal,"1,161,727",0,0,0,0,0,0
NiziU,"1,160,463",0,0,0,0,0,0
Sigrid,"1,159,902",0,0,0,0,0,0
ゆず,"1,159,878",0,0,0,0,0,0
Amir,"1,158,885",0,0,0,0,0,0
TREASURE,"1,158,631","1,241",0,0,0,0,0
Willy William,"1,157,685",0,0,0,0,0,0
KARA,"1,156,838",0,0,0,0,0,0
Birds of Tokyo,"1,155,773",0,0,0,0,0,0
Kenya Grace,"1,151,841",142,1,0,0,0,0
Slimane,"1,150,017","2,006",0,0,0,0,0
Kodaline,"1,148,725",104,0,0,0,0,0
Peggy Gou,"1,148,332",288,1,0,0,0,0
Danny Ocean,"1,148,144",13,0,0,0,0,0
DISH//,"1,145,937",0,0,0,0,0,0
Burhan G,"1,145,930",0,0,0,0,0,0
AI,"1,145,409",0,0,0,0,0,0
Hailee Steinfeld & Grey,"1,142,848",0,1,0,0,0,0
Nicky Youre & Dazy,"1,140,073",0,1,0,0,0,0
Giorgia,"1,139,656",0,0,0,0,0,0
ANNA ASTI,"1,138,486",733,0,0,0,0,0
Cody Johnson,"1,138,271","1,419",0,0,0,0,0
Jul,"1,137,094",0,0,0,0,0,0
Calvin Harris & Ellie Goulding,"1,136,287",92,1,0,0,0,0
LEA,"1,134,383",0,0,0,0,0,0
Jordan Davis,"1,133,893",51,0,0,0,0,0
Diljit Dosanjh,"1,133,506",0,0,0,0,0,0
"Earth, Wind & Fire","1,131,936",0,0,0,0,0,0
6ix9ine,"1,131,098",0,0,0,0,0,0
NCT 127,"1,128,216",0,0,0,0,0,0
MOT,"1,127,656",0,0,0,0,0,0
"Nathan Evans, 220 KID & Billen Ted","1,124,181",0,1,0,0,0,0
Neon Trees,"1,123,466",0,0,0,0,0,0
"The Weeknd, Kendrick Lamar","1,123,093",0,1,0,0,0,0
Fedez,"1,122,432",0,0,0,0,0,0
Tacabro,"1,122,224",8,0,0,0,0,0
Andmesh,"1,120,844",188,0,0,0,0,0
Vicentico,"1,119,618",313,0,0,0,0,0
Juanes,"1,119,557",0,0,0,0,0,0
Plan B,"1,119,483",76,0,0,0,0,0
Pietro Lombardi,"1,119,029",0,0,0,0,0,0
NCT DREAM,"1,118,749",0,0,0,0,0,0
Oliver Anthony Music,"1,117,370",233,0,0,0,0,0
Río Roma,"1,117,004",174,0,0,0,0,0
James Hype & Miggy Dela Rosa,"1,115,101",0,1,0,0,0,0
Malú,"1,113,514",0,0,0,0,0,0
Bring Me the Horizon,"1,113,126",550,0,0,0,0,0
Becky G,"1,111,682",0,0,0,0,0,0
Mahalini,"1,111,375","1,626",0,0,0,0,0
R.E.M.,"1,110,945",565,0,0,0,0,0
Tom Gregory,"1,110,317",0,0,0,0,0,0
The Lonely Island,"1,109,953",0,0,0,0,0,0
"Black Eyed Peas, Shakira & David Guetta","1,109,732",0,1,0,0,0,0
Müslüm Gürses,"1,109,005",187,0,0,0,0,0
Vitaa & Slimane,"1,108,778",0,0,0,0,0,0
Darius Rucker,"1,106,277",0,0,0,0,0,0
Jake Owen,"1,103,350",0,0,0,0,0,0
TOMORROW X TOGETHER,"1,102,093",0,0,0,0,0,0
Elley Duhé,"1,101,669",542,1,0,0,0,0
"Alan Walker, Sabrina Carpenter & Farruko","1,101,242",178,1,0,0,0,0
Marcus & Martinus,"1,100,964",234,0,0,0,0,0
Camilo,"1,100,922",0,0,0,0,0,0
Trey Songz,"1,099,159",0,0,0,0,0,0
Glasperlenspiel,"1,097,060",0,0,0,0,0,0
(G)I-DLE,"1,092,397",392,0,0,0,0,0
Snollebollekes,"1,090,399",0,0,0,0,0,0
Oliver Tree & Robin Schulz,"1,090,074",0,1,0,0,0,0
G-Eazy & Halsey,"1,085,563",15,1,0,0,0,0
Ed Sheeran & Elton John,"1,083,821",0,1,0,0,0,0
James Newton Howard,"1,083,331",112,1,0,0,0,0
嵐,"1,083,293",0,0,0,0,0,0
Duncan Laurence,"1,083,222",0,0,0,0,0,0
Namika,"1,082,359",0,0,0,0,0,0
Cher,"1,081,817",0,0,0,0,0,0
Gwen Stefani,"1,081,316",0,0,0,0,0,0
Kamaliya,"1,080,905",99,0,0,0,0,0
Creedence Clearwater Revival,"1,078,734",137,0,0,0,0,0
Bebe Rexha & Florida Georgia Line,"1,076,567",0,1,0,0,0,0
Peking Duk,"1,074,547",0,0,0,0,0,0
Route 94,"1,072,985",0,1,0,0,0,0
"David Guetta, Anne-Marie & Coi Leray","1,072,762",0,1,0,0,0,0
Cesare Cremonini,"1,071,831",438,0,0,0,0,0
Culcha Candela,"1,071,112",0,0,0,0,0,0
Haloo Helsinki!,"1,069,504",61,0,0,0,0,0
Kelsea Ballerini,"1,066,630",0,0,0,0,0,0
"ATB, Topic & A7S","1,065,126",0,1,0,0,0,0
Darin,"1,063,759",405,0,0,0,0,0
Jessie Ware,"1,063,559",0,0,0,0,0,0
Camila,"1,063,236",0,0,0,0,0,0
Keith Urban & P!nk,"1,063,181",0,1,0,0,0,0
milet,"1,063,097","1,660",0,0,0,0,0
Maren Morris,"1,061,747",0,0,0,0,0,0
Hailee Steinfeld,"1,060,528",0,0,0,0,0,0
Bad Wolves,"1,056,863",0,1,0,0,0,0
M83,"1,055,905",0,0,0,0,0,0
Raisa,"1,053,466",0,0,0,0,0,0
Tarkan,"1,052,440",209,0,0,0,0,0
Girls' Generation,"1,051,001",0,0,0,0,0,0
BENEE,"1,049,855",0,0,0,0,0,0
Ligabue,"1,049,388",46,0,0,0,0,0
Migos,"1,048,950",0,0,0,0,0,0
Kensington,"1,045,557",0,0,0,0,0,0
Racoon,"1,044,800",0,0,0,0,0,0
Tiësto & Tate McRae,"1,044,738",0,1,0,0,0,0
Gazapizm,"1,044,694",0,0,0,0,0,0
Jamie Woon,"1,044,507",0,0,0,0,0,0
Sam Feldt,"1,044,089",0,0,0,0,0,0
LunchMoney Lewis,"1,043,898",0,0,0,0,0,0
John Lennon,"1,039,732",0,0,0,0,0,0
Lil Dicky,"1,039,062",0,0,0,0,0,0
First Aid Kit,"1,038,972",47,0,0,0,0,0
Westlife,"1,037,881",157,0,0,0,0,0
José Feliciano,"1,033,792",0,1,0,0,0,0
Dotan,"1,033,646",0,0,0,0,0,0
Michael Schulte,"1,032,199",0,0,0,0,0,0
Kid Rock,"1,032,092",298,0,0,0,0,0
Bingo Players,"1,030,794",0,0,0,0,0,0
Leonard Cohen,"1,029,704",0,0,0,0,0,0
Lenka,"1,029,276",0,0,0,0,0,0
Jung Kook & Latto,"1,028,294",169,1,0,0,0,0
BENNETT,"1,027,805","1,988",1,0,0,0,0
Noel Gallagher's High Flying Birds,"1,027,445",0,0,0,0,0,0
Cher Lloyd,"1,026,649",0,0,0,0,0,0
Hot Chelle Rae,"1,026,082",53,0,0,0,0,0
The Black Eyed Peas & J Balvin,"1,025,589",0,1,0,0,0,0
Bob Marley & The Wailers,"1,025,527",145,0,0,0,0,0
Lo & Leduc,"1,025,462",0,0,0,0,0,0
宇多田ヒカル,"1,023,055",0,0,0,0,0,0
The Goo Goo Dolls,"1,022,220",307,0,0,0,0,0
Wanda,"1,020,424",0,0,0,0,0,0
Swedish House Mafia & The Weeknd,"1,019,846",0,1,0,0,0,0
Pitbull & Ne-Yo,"1,019,332",0,1,0,0,0,0
Cheat Codes,"1,017,450",0,0,0,0,0,0
Keen'V,"1,015,431",0,0,0,0,0,0
Starley,"1,015,336",0,0,0,0,0,0
Dire Straits,"1,009,570",169,0,0,0,0,0
Virgoun,"1,008,374",203,0,0,0,0,0
"Kendrick Lamar, SZA","1,007,049",0,1,0,0,0,0
Tyla,"1,005,667",508,0,0,0,0,0
Timbaland,"1,005,470",0,0,0,0,0,0
"cassö, RAYE & D-Block Europe","1,004,436",0,1,0,0,0,0
Neil Diamond,"1,002,643",0,0,0,0,0,0
Joey Montana,"1,002,001",0,0,0,0,0,0
Ryokuoushoku Shakai,"1,001,787",443,0,0,0,0,0
Kelly Rowland,"1,001,213",0,0,0,0,0,0
Nea,"1,000,634",0,1,0,0,0,0
Band Aid,"1,000,610",0,1,0,0,0,0
Purple Disco Machine & Kungs,"999,426",342,0,0,0,0,0
Redfoo,"999,344",0,0,0,0,0,0
Grigory Leps,"996,189",0,0,0,0,0,0
Namie Amuro,"995,336",0,0,0,0,0,0
Nik & Jay,"994,150",0,0,0,0,0,0
Utada Hikaru,"992,874",0,0,0,0,0,0
Luan Santana,"992,621",81,0,0,0,0,0
Anna Naklab,"992,426",0,0,0,0,0,0
Nielson,"991,260",0,0,0,0,0,0
Booba,"990,864",0,0,0,0,0,0
Creepy Nuts,"990,062","1,890",0,0,0,0,0
Otto Knows,"989,854",0,0,0,0,0,0
DAOKO×米津玄師,"989,672",0,0,0,0,0,0
Nina Chuba,"988,560","1,225",0,0,0,0,0
Magic System,"988,514",58,0,0,0,0,0
ENHYPEN,"986,820",284,0,0,0,0,0
aespa,"985,871","4,615",0,0,0,0,0
Crush,"984,122","1,409",0,0,0,0,0
Glockenbach,"983,105",0,0,0,0,0,0
Prince & The Revolution,"981,657",221,0,0,0,0,0
Marshmello & Kane Brown,"981,606","3,211",0,0,0,0,0
Kay One,"981,046",0,0,0,0,0,0
Danny Vera,"978,290",122,0,0,0,0,0
Gary Barlow,"975,407",0,0,0,0,0,0
Scorpions,"973,616",209,0,0,0,0,0
Henrique & Juliano,"972,163",296,0,0,0,0,0
Tim Berg,"970,648",0,0,0,0,0,0
Negramaro,"967,604",234,0,0,0,0,0
LE SSERAFIM,"965,908",94,0,0,0,0,0
Peter Fox,"964,428",110,0,0,0,0,0
Hedley,"961,695",0,0,0,0,0,0
Tom MacDonald,"961,001",0,0,0,0,0,0
Pink Sweat$,"960,110",101,0,0,0,0,0
Cris Cab,"958,586",0,0,0,0,0,0
IVE,"957,420",843,0,0,0,0,0
Rascal Flatts,"956,092",124,0,0,0,0,0
Gavin DeGraw,"954,373",0,0,0,0,0,0
平井 堅,"952,966",0,0,0,0,0,0
Saad Lamjarred,"952,444",292,0,0,0,0,0
Chanyeol & Punch,"951,858",894,0,0,0,0,0
Noah,"951,487",0,0,0,0,0,0
Dawin,"948,759",0,0,0,0,0,0
DJ Snake & AlunaGeorge,"948,626",0,0,0,0,0,0
Sam Fender,"946,761",112,0,0,0,0,0
Kygo & Tina Turner,"945,280",0,0,0,0,0,0
Bonez MC & Raf Camora,"944,525",0,0,0,0,0,0
MAN WITH A MISSION,"938,203",110,0,0,0,0,0
Mart Hoogkamer,"938,162",769,0,0,0,0,0
E-Girls,"936,491",0,0,0,0,0,0
KAROL G & Nicki Minaj,"936,170",0,0,0,0,0,0
Buray,"935,126",0,0,0,0,0,0
Unheilig,"935,085",0,0,0,0,0,0
Boney M.,"934,413",523,0,0,0,0,0
Fujii Kaze,"932,977","1,006",0,0,0,0,0
Anivar,"932,370",262,0,0,0,0,0
Ricchi & Poveri,"931,915","3,086",0,0,0,0,0
Joey Moe,"931,448",0,0,0,0,0,0
Thegiornalisti,"929,859",0,0,0,0,0,0
30 Seconds to Mars,"929,746",0,0,0,0,0,0
Brooke Fraser,"928,884",86,0,0,0,0,0
Blink-182,"928,825",0,0,0,0,0,0
Coolio,"926,762",144,0,0,0,0,0
"Ziv Zaifman, Hugh Jackman & Michelle Williams","925,494",0,0,0,0,0,0
Arizona Zervas,"925,353",0,0,0,0,0,0
The Fray,"921,007",0,0,0,0,0,0
Amit Trivedi,"919,255",0,0,0,0,0,0
Duman,"919,180",0,0,0,0,0,0
Roddy Ricch,"919,048",0,0,0,0,0,0
Ghali,"918,911",988,0,0,0,0,0
Brandi Carlile,"918,451",124,0,0,0,0,0
miwa,"917,999",0,0,0,0,0,0
Logic,"917,595",0,0,0,0,0,0
The Pogues,"915,907",0,0,0,0,0,0
秦 基博,"915,861",0,0,0,0,0,0
Kygo & Miguel,"914,738",0,0,0,0,0,0
Alok & Bruno Martini,"914,590",0,0,0,0,0,0
Kontra K,"913,334",0,0,0,0,0,0
ChocQuibTown,"913,134",0,0,0,0,0,0
Yo Yo Honey Singh,"912,906",0,0,0,0,0,0
Daya,"912,358",65,0,0,0,0,0
Ksi,"911,077",0,0,0,0,0,0
The Band Perry,"909,529",0,0,0,0,0,0
Roxette,"909,327",62,0,0,0,0,0
Walk Off the Earth,"907,565",0,0,0,0,0,0
Eve,"905,864",0,0,0,0,0,0
FISHER,"905,212",0,0,0,0,0,0
BNK48,"904,723",0,0,0,0,0,0
Alexandra Burke,"904,452",203,0,0,0,0,0
Yandar & Yostin,"904,095",262,0,0,0,0,0
G.R.L.,"903,328",202,0,0,0,0,0
Alec Benjamin,"902,994",9,0,0,0,0,0
Stan Walker,"902,161",598,0,0,0,0,0
Jon Pardi,"900,396",0,0,0,0,0,0
CNCO,"899,252",43,0,0,0,0,0
Meek Mill,"898,356",35,0,0,0,0,0
Eliza Doolittle,"893,812",0,0,0,0,0,0
Natasha Bedingfield,"893,323","1,793",0,0,0,0,0
Donkeyboy,"892,278",198,0,0,0,0,0
K'naan,"891,259",0,0,0,0,0,0
Brenda Lee,"891,228",0,0,0,0,0,0
Gavin James,"891,059",0,0,0,0,0,0
Edis,"887,155",0,0,0,0,0,0
Kwabs,"886,780",0,0,0,0,0,0
J-AX,"886,078",0,0,0,0,0,0
DJ Fresh,"885,824",0,0,0,0,0,0
NЮ,"885,309",516,0,0,0,0,0
Jin,"883,056",799,0,0,0,0,0
Grace,"881,760",0,0,0,0,0,0
Oscar and the Wolf,"880,306",493,0,0,0,0,0
Little Glee Monster,"880,008",0,0,0,0,0,0
Kerstin Ott,"878,636",0,0,0,0,0,0
Noah Kahan,"878,410","3,296",0,0,0,0,0
Ana Vilela,"876,343",79,0,0,0,0,0
Anouk,"875,397",0,0,0,0,0,0
Julion Alvarez y Su Norteño Banda,"875,048",0,0,0,0,0,0
Perfume,"874,879",0,0,0,0,0,0
Bee Gees,"874,492",0,0,0,0,0,0
Miles Guo,"872,804",0,0,0,0,0,0
Toby Keith,"872,743",0,0,0,0,0,0
Dadju,"872,705",0,0,0,0,0,0
Orelsan,"872,672",0,0,0,0,0,0
Maria Mena,"871,516",112,0,0,0,0,0
yama,"869,966",0,0,0,0,0,0
Welshly Arms,"869,343",0,0,0,0,0,0
Iowa,"868,718",0,0,0,0,0,0
Francesco Gabbani,"866,293",348,0,0,0,0,0
MAMAMOO,"864,909",0,0,0,0,0,0
Vitaa,"864,783",0,0,0,0,0,0
Miguel,"864,280",0,0,0,0,0,0
Мот,"863,521",45,0,0,0,0,0
Minelli,"863,505",638,0,0,0,0,0
ITZY,"863,163",237,0,0,0,0,0
"Skrillex & Damian ""Jr. Gong"" Marley","860,035",130,0,0,0,0,0
